zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Male.1,Bachelor's degree > 25,Public transportation
1035,Zip,MA,Hadley,Springfield,Hampshire County,350874.0833,43529,48,51.9,0.272095808,0.006495988
1036,Zip,MA,Hampden,Springfield,Hampden County,277753.8333,40873,49.5,51.6,0.183410613,0.003539127
1037,Zip,MA,Hardwick,Worcester,Worcester County,288357.6667,36432,30.9,46.5,0.190854871,0
1038,Zip,MA,Hatfield,Springfield,Hampshire County,306910.9167,38827,49.9,51,0.225221239,0.007893139
1039,Zip,MA,Williamsburg,Springfield,Hampshire County,326423.9167,48914,52.1,56,0.216308041,0.008090615
1040,Zip,MA,Holyoke,Springfield,Hampden County,196440.5,23385,33,37.2,0.141268534,0.017805233
1050,Zip,MA,Huntington,Springfield,Hampshire County,217639.8333,32499,41.9,46.1,0.1959345,0
1053,Zip,MA,Northampton,Springfield,Hampshire County,265297.4167,31903,44.5,60.5,0.211351755,0.067605634
1054,Zip,MA,Leverett,Greenfield Town,Franklin County,335247.75,48512,47.2,51.3,0.237299465,0.00776699
1056,Zip,MA,Ludlow,Springfield,Hampden County,229959.5833,32772,42.6,46.9,0.161096721,0.006235993
1057,Zip,MA,Monson,Springfield,Hampden County,247710.1667,38217,45.9,47.6,0.157748651,0
1060,Zip,MA,Northampton,Springfield,Hampshire County,299822.5833,36203,39.9,32,0.265471202,0.029544913
1062,Zip,MA,Northampton,Springfield,Hampshire County,281380.4167,38324,42,45.3,0.251861702,0.013967611
1063,Zip,MA,Northampton,Springfield,Hampshire County,597977.1667,3532,20.7,20.4,,0.037037037
1066,Zip,MA,Hatfield,Springfield,Hampshire County,321539.4167,,-666666666,-666666666,0,
1068,Zip,MA,Oakham,Worcester,Worcester County,280850.6667,36408,48.4,47.1,0.211895911,0.006930693
1069,Zip,MA,Palmer,Springfield,Hampden County,201264.4167,32269,45.7,47.4,0.186193413,0
1070,Zip,MA,Plainfield,Springfield,Hampshire County,213918.3333,30898,48.6,51,0.167410714,0.015151515
1071,Zip,MA,Russell,Springfield,Hampden County,212519,33627,46.4,47.3,0.151939655,0
1072,Zip,MA,Shutesbury,Greenfield Town,Franklin County,266039.25,38304,46.7,46.7,0.268359021,0
1073,Zip,MA,Southampton,Springfield,Hampshire County,307768.3333,46378,45.6,45.9,0.176096342,0
1075,Zip,MA,South Hadley,Springfield,Hampshire County,246833.5,32510,44.5,36.7,0.200136205,0.012452212
1077,Zip,MA,Southwick,Springfield,Hampden County,259556.6667,38181,47.7,47.5,0.192808171,0.003000429
1080,Zip,MA,Palmer,Springfield,Hampden County,179297.3333,24455,29.5,36.5,0.117547807,0
1081,Zip,MA,Wales,Springfield,Hampden County,201680.5833,27940,42.8,42.1,0.125744048,0
1082,Zip,MA,Ware,Springfield,Hampshire County,204626.4167,30050,43.4,43.2,0.163728286,0.000209908
1083,Zip,MA,Warren,Worcester,Worcester County,220110.0833,28374,42.8,40.7,0.175364363,0
1084,Zip,MA,Chesterfield,Springfield,Hampshire County,277982.5833,48133,53.3,49.5,0.255813953,0
1085,Zip,MA,Westfield,Springfield,Hampden County,240342.25,31563,36.7,42.4,0.21259641,0.005430676
1088,Zip,MA,Hatfield,Springfield,Hampshire County,327794,29031,41.8,42.4,0.275080906,0
1089,Zip,MA,West Springfield,Springfield,Hampden County,228685.8333,31135,38,40,0.189541489,0.015045064
1092,Zip,MA,Warren,Worcester,Worcester County,202147.5833,34723,31.9,40.2,0.328436516,0
1093,Zip,MA,Whately,Greenfield Town,Franklin County,318101.5,56122,47.7,51.5,0.375609756,0
1094,Zip,MA,Hardwick,Worcester,Worcester County,267943.8333,29900,67.1,65.2,0.102040816,0
1095,Zip,MA,Wilbraham,Springfield,Hampden County,296172.9167,48112,47.5,47.1,0.26274003,0.006622517
1096,Zip,MA,Williamsburg,Springfield,Hampshire County,275154.9167,41671,40.6,48.2,0.223523422,0.001992032
1097,Zip,MA,Russell,Springfield,Hampden County,161540.6667,13193,0,17.9,0.125,0
1098,Zip,MA,Worthington,Springfield,Hampshire County,246659.25,42880,51.1,50.4,0.198473282,0.010086455
1103,Zip,MA,Springfield,Springfield,Hampden County,65149.75,22689,30.9,45,0.096275072,0.099385246
1104,Zip,MA,Springfield,Springfield,Hampden County,149189.6667,20132,34.8,35.9,0.090079286,0.059362724
1105,Zip,MA,Springfield,Springfield,Hampden County,115535.4167,13698,29.1,33.3,0.066914006,0.102634468
1106,Zip,MA,Longmeadow,Springfield,Hampden County,352977.8333,55368,44.6,46.9,0.319380682,0.00485306
1107,Zip,MA,Springfield,Springfield,Hampden County,156128.75,14816,23.7,30,0.072563814,0.082281953
1108,Zip,MA,Springfield,Springfield,Hampden County,164208.8333,20693,31,33.9,0.101992966,0.058966989
1109,Zip,MA,Springfield,Springfield,Hampden County,142823.1667,15676,25,31.6,0.103931204,0.046155249
1118,Zip,MA,Springfield,Springfield,Hampden County,182078.75,30775,33.8,40.5,0.195878312,0.006904955
1119,Zip,MA,Springfield,Springfield,Hampden County,168531.6667,23094,33.1,37.6,0.145769862,0.005943804
1128,Zip,MA,Springfield,Springfield,Hampden County,192245.5,35170,51.6,46.5,0.138861629,0.005974608
1129,Zip,MA,Springfield,Springfield,Hampden County,181972.75,30704,40.5,43.7,0.163034705,0
1151,Zip,MA,Springfield,Springfield,Hampden County,149525.8333,19779,30.2,33.9,0.116160698,0.033286713
1201,Zip,MA,Pittsfield,Pittsfield,Berkshire County,174194.9167,30842,41.9,45.7,0.179251357,0.017312894
1220,Zip,MA,Adams,Pittsfield,Berkshire County,146427.3333,30236,43.1,47.3,0.149358974,0.003217822
1222,Zip,MA,Sheffield,Pittsfield,Berkshire County,265341.5,31715,37.8,55.5,0.114516129,0
1223,Zip,MA,Becket,Pittsfield,Berkshire County,228513.8333,40909,52.7,51.6,0.158950617,0
1224,Zip,MA,Lanesboro,Pittsfield,Berkshire County,174453.3333,20493,54.6,49.6,0.04950495,0.180851064
1225,Zip,MA,Cheshire,Pittsfield,Berkshire County,207145.5,35138,51.1,50.4,0.161986162,0
1226,Zip,MA,Dalton,Pittsfield,Berkshire County,198615.25,38626,48,50.7,0.228473674,0.005328099
1230,Zip,MA,Great Barrington,Pittsfield,Berkshire County,375849.25,36918,47.9,51.1,0.176671547,0.01963502
1235,Zip,MA,Hinsdale,Pittsfield,Berkshire County,221953,37383,49.9,51.5,0.174672489,0.002617801
1236,Zip,MA,West Stockbridge,Pittsfield,Berkshire County,372405.9167,42085,54,62.1,0.240806643,0
1237,Zip,MA,Lanesboro,Pittsfield,Berkshire County,231596.25,35028,49.8,51.3,0.254746835,0
1238,Zip,MA,Lee,Pittsfield,Berkshire County,249393.8333,35471,41.8,49.5,0.160182025,0.007089804
1240,Zip,MA,Lenox,Pittsfield,Berkshire County,340093,51233,51.8,60.7,0.283834049,0
1242,Zip,MA,Lenox,Pittsfield,Berkshire County,202413.4167,30883,50,30.7,0.385542169,0
1243,Zip,MA,Middlefield,Springfield,Hampshire County,221920.8333,53718,62.5,56,0.170940171,0
1245,Zip,MA,Monterey,Pittsfield,Berkshire County,469050.9167,57522,58.4,57,0.303468208,0.013303769
1247,Zip,MA,North Adams,Pittsfield,Berkshire County,142420.4167,25850,42.3,45.3,0.154797884,0.014034083
1253,Zip,MA,Otis,Pittsfield,Berkshire County,282589.3333,49644,59.4,60.9,0.149253731,0.025723473
1254,Zip,MA,Richmond,Pittsfield,Berkshire County,410024.1667,66893,59.9,58,0.246242775,0
1255,Zip,MA,Sandisfield,Pittsfield,Berkshire County,275834.4167,36314,46.6,49.9,0.176217765,0.010570825
1256,Zip,MA,Savoy,Pittsfield,Berkshire County,180633.5,32142,49,49.3,0.133709981,0
1257,Zip,MA,Sheffield,Pittsfield,Berkshire County,348713.6667,53890,55.4,53.6,0.18170581,0
1258,Zip,MA,Mount Washington,Pittsfield,Berkshire County,496021.5,40856,51.9,54.3,0.326034063,0.011904762
1259,Zip,MA,New Marlborough,Pittsfield,Berkshire County,321820.9167,60222,58.9,60.8,0.217213115,0.015564202
1262,Zip,MA,Stockbridge,Pittsfield,Berkshire County,430483.3333,38441,58.5,56.3,0.191512514,0.009345794
1264,Zip,MA,Tyringham,Pittsfield,Berkshire County,422034.9167,47234,65.1,53.5,0.114457831,0.043478261
1266,Zip,MA,West Stockbridge,Pittsfield,Berkshire County,414393.0833,43944,55.6,54.8,0.249769585,0.004065041
1267,Zip,MA,Williamstown,Pittsfield,Berkshire County,305498.1667,34865,26.2,33.5,0.233270052,0.012618297
1270,Zip,MA,Windsor,Pittsfield,Berkshire County,213627.3333,48451,53.1,49.3,0.25,0
1301,Zip,MA,Greenfield,Greenfield Town,Franklin County,204688.4167,30160,41.7,45.2,0.195294827,0.005780347
1330,Zip,MA,Ashfield,Greenfield Town,Franklin County,275003.4167,42015,50.3,52.4,0.228492137,0.01758794
1331,Zip,MA,Athol,Worcester,Worcester County,179593.6667,27847,46.1,43.7,0.134963024,0.013783039
1337,Zip,MA,Bernardston,Greenfield Town,Franklin County,236029.75,36024,49.6,52.3,0.159055118,0
1338,Zip,MA,Buckland,Greenfield Town,Franklin County,230754.0833,25494,62.2,41.4,0.118811881,0
1339,Zip,MA,Charlemont,Greenfield Town,Franklin County,221255.5833,31493,48.2,52.7,0.208371247,0.00331675
1340,Zip,MA,Colrain,Greenfield Town,Franklin County,194818.25,30308,50.9,53.8,0.157456472,0.005605381
1341,Zip,MA,Conway,Greenfield Town,Franklin County,307217.5,51754,51.8,51.6,0.260805861,0.009737098
1342,Zip,MA,Deerfield,Greenfield Town,Franklin County,296414.25,34530,31.3,49.1,0.371727749,0.010294118
1343,Zip,MA,Florida,Pittsfield,Berkshire County,191383.8333,36273,61.3,60.5,0,0
1344,Zip,MA,Erving,Greenfield Town,Franklin County,200456.1667,29002,44.8,45.3,0.112338858,0.02170767
1346,Zip,MA,Heath,Greenfield Town,Franklin County,201053.6667,32336,49.4,50.1,0.1875,0
1347,Zip,MA,Montague,Greenfield Town,Franklin County,128672,31898,50.8,27.7,0.207207207,0
1349,Zip,MA,Millers Falls,Greenfield Town,Franklin County,189916.3333,27235,34.8,39.1,0.117983963,0.06618705
1350,Zip,MA,Monroe,Greenfield Town,Franklin County,116690.3333,23018,54.3,39.5,0.060606061,0
1351,Zip,MA,Montague,Greenfield Town,Franklin County,251824.5,40029,46.9,46.8,0.19964455,0.005704971
1354,Zip,MA,Gill,Greenfield Town,Franklin County,224432.8333,39175,43,48.2,0.269767442,0
1355,Zip,MA,New Salem,Greenfield Town,Franklin County,237362.25,36064,50.7,54.9,0.191666667,0.012987013
1360,Zip,MA,Northfield,Greenfield Town,Franklin County,234292.6667,37542,44.6,49.7,0.195495495,0
1364,Zip,MA,Orange,Greenfield Town,Franklin County,164666.1667,26454,43.1,47.2,0.127320035,0.007082153
1366,Zip,MA,Petersham,Worcester,Worcester County,268623.5833,35561,52.5,48.3,0.155136268,0.004651163
1367,Zip,MA,Rowe,Greenfield Town,Franklin County,218838,26574,49.6,43.5,0.1825,0
1368,Zip,MA,Royalston,Worcester,Worcester County,234807,35724,53.5,51.2,0.097484277,0
1370,Zip,MA,Shelburne,Greenfield Town,Franklin County,260931.5,38985,48.5,54.4,0.258637084,0
1373,Zip,MA,South Deerfield,Greenfield Town,Franklin County,283669.4167,43746,48.3,49.7,0.219622216,0.020491803
1375,Zip,MA,Sunderland,Greenfield Town,Franklin County,313934,37502,27.9,35.1,0.177087379,0.170004261
1376,Zip,MA,Turners Falls,Greenfield Town,Franklin County,194540.3333,27775,44.7,45,0.153846154,0.0126369
1378,Zip,MA,Warwick,Greenfield Town,Franklin County,195920.1667,30362,54.8,55.2,0.228333333,0
1379,Zip,MA,Wendell,Greenfield Town,Franklin County,199664,32988,50.3,52.6,0.281437126,0.018229167
1420,Zip,MA,Fitchburg,Worcester,Worcester County,212747.75,26190,35.2,37,0.141377741,0.022989119
1430,Zip,MA,Ashburnham,Worcester,Worcester County,269312.5,37771,37.9,40.9,0.275862069,0.012474616
1431,Zip,MA,Ashby,Boston-Cambridge-Newton,Middlesex County,276002.1667,37829,45.4,47.7,0.175866496,0.009976526
1432,Zip,MA,Ayer,Boston-Cambridge-Newton,Middlesex County,351473.1667,46314,38.7,39.7,0.26355369,0.027910852
1434,Zip,MA,Devens,Worcester,Worcester County,358382.1667,19659,45.1,34.5,0.18031746,0.027237354
1436,Zip,MA,Baldwinville,Worcester,Worcester County,237699.0833,31615,38.9,42.3,0.169026953,0
1440,Zip,MA,Gardner,Worcester,Worcester County,201154.9167,27491,40.6,41.6,0.121749729,0.010981042
1450,Zip,MA,Groton,Boston-Cambridge-Newton,Middlesex County,483576.75,54498,45.6,43.8,0.396391753,0.040274358
1451,Zip,MA,Harvard,Worcester,Worcester County,634110.1667,68615,46.5,46.1,0.362543499,0.070785071
1452,Zip,MA,Hubbardston,Worcester,Worcester County,273428.5833,39958,46.6,47.1,0.194503817,0.00644672
1453,Zip,MA,Leominster,Worcester,Worcester County,265002.9167,32012,39.8,40.8,0.199596567,0.013167311
1460,Zip,MA,Littleton,Boston-Cambridge-Newton,Middlesex County,480400.6667,52392,40.1,45.8,0.287073864,0.037058709
1462,Zip,MA,Lunenburg,Worcester,Worcester County,320565.8333,43112,45.2,44.5,0.196768537,0.011921216
1463,Zip,MA,Pepperell,Boston-Cambridge-Newton,Middlesex County,361216,43882,41.3,44.7,0.254766444,0.012320649
1464,Zip,MA,Shirley,Boston-Cambridge-Newton,Middlesex County,337076.4167,32353,42.2,49.3,0.185508219,0.051602564
1468,Zip,MA,Templeton,Worcester,Worcester County,226306,39850,44.6,43.9,0.207674944,0
1469,Zip,MA,Townsend,Boston-Cambridge-Newton,Middlesex County,294974.4167,37414,37.4,38.6,0.225423399,0.013732834
1473,Zip,MA,Westminster,Worcester,Worcester County,298955.75,42700,42.8,46,0.256972112,0.034869544
1474,Zip,MA,Townsend,Boston-Cambridge-Newton,Middlesex County,301474.3333,52482,50.2,46.9,0.208955224,0
1475,Zip,MA,Winchendon,Worcester,Worcester County,215618.3333,31098,35.4,42.2,0.123441734,0.005833481
1501,Zip,MA,Auburn,Worcester,Worcester County,276759.5,41138,45.3,47.3,0.254665471,0.006081871
1503,Zip,MA,Berlin,Worcester,Worcester County,415524.5,48666,44.2,50.2,0.289299868,0.013414634
1504,Zip,MA,Blackstone,Worcester,Worcester County,298267.75,37798,40.6,42.4,0.220560453,0.005997819
1505,Zip,MA,Boylston,Worcester,Worcester County,381929,46857,42.3,46.3,0.348778961,0.006740682
1506,Zip,MA,Brookfield,Worcester,Worcester County,253226.8333,39360,41,45.5,0.209069946,0.001119194
1507,Zip,MA,Charlton,Worcester,Worcester County,312598,41064,43.7,41.4,0.240008759,0.002304147
1510,Zip,MA,Clinton,Worcester,Worcester County,279452.1667,34020,37.3,40,0.255660766,0.004256966
1515,Zip,MA,East Brookfield,Worcester,Worcester County,265207.8333,34737,39.5,42.5,0.216514954,0.004205214
1516,Zip,MA,Douglas,Worcester,Worcester County,331516.4167,37792,41.5,42.6,0.262246326,0.005233494
1518,Zip,MA,Fiskdale,Worcester,Worcester County,313518,37429,38.4,38.1,0.26942212,0
1519,Zip,MA,Grafton,Worcester,Worcester County,401320.8333,47808,43.8,43.2,0.305636138,0.033232628
1520,Zip,MA,Holden,Worcester,Worcester County,332782,45766,40.2,45,0.308137931,0.004899032
1521,Zip,MA,Holland,Springfield,Hampden County,218455.8333,36563,43.6,45.8,0.173289183,0
1522,Zip,MA,Holden,Worcester,Worcester County,312667.1667,47005,37.2,41.9,0.300569801,0
1523,Zip,MA,Lancaster,Worcester,Worcester County,352710.5833,35596,34.9,47,0.241677396,0.016618911
1524,Zip,MA,Leicester,Worcester,Worcester County,256000.6667,34491,43,45.2,0.172805725,0.002307692
1525,Zip,MS,Bay Springs,Laurel,Jasper County,193645.3636,21424,27.9,24.6,0.151785714,0
1527,Zip,MA,Millbury,Worcester,Worcester County,304158.5,41066,41.4,44.2,0.192604972,0.007004532
1529,Zip,MA,Millville,Worcester,Worcester County,304710.5833,38029,38.6,44,0.198391421,0.027888446
1531,Zip,MA,New Braintree,Worcester,Worcester County,284126.0833,38908,49,45.5,0.200431034,0.004724409
1532,Zip,MA,Northborough,Worcester,Worcester County,427570.25,56781,43.4,43.9,0.330930411,0.011044418
1534,Zip,MA,Northbridge,Worcester,Worcester County,357740.25,43207,44.2,43.6,0.201499118,0.013441613
1535,Zip,MA,North Brookfield,Worcester,Worcester County,238365.0833,33347,45.5,38.8,0.141962422,0.016003123
1536,Zip,MA,Grafton,Worcester,Worcester County,347755.6667,47821,37.4,39.8,0.238258224,0.036677192
1537,Zip,MA,Oxford,Worcester,Worcester County,226472.8333,33483,32.7,39.5,0.27266881,0.000800641
1540,Zip,MA,Oxford,Worcester,Worcester County,254504.9167,32791,40.8,39.6,0.192109562,0.00837576
1541,Zip,MA,Princeton,Worcester,Worcester County,382376.8333,61008,46.5,50.1,0.303852201,0.005197505
1542,Zip,MA,Leicester,Worcester,Worcester County,270221.9167,39537,40.4,43.8,0.147465438,0.02553542
1543,Zip,MA,Rutland,Worcester,Worcester County,309123.8333,39299,36.8,43.4,0.29984051,0
1545,Zip,MA,Shrewsbury,Worcester,Worcester County,416767.25,47333,39.7,44,0.303431764,0.032437885
1550,Zip,MA,Southbridge,Worcester,Worcester County,208377.1667,26662,39.2,40.6,0.108786611,0.002898185
1560,Zip,MA,Grafton,Worcester,Worcester County,369800.4167,44313,37.3,41.5,0.28883812,0.045272969
1562,Zip,MA,Spencer,Worcester,Worcester County,253992.5833,33055,43.4,46.9,0.145123967,0.005180534
1564,Zip,MA,Sterling,Worcester,Worcester County,357194.8333,48371,45.1,48,0.283786122,0.006982904
1566,Zip,MA,Sturbridge,Worcester,Worcester County,297500.4167,48136,45.8,42.5,0.282161888,0.008827684
1568,Zip,MA,Upton,Worcester,Worcester County,444877.75,50072,40.2,41.7,0.373338326,0.012964348
1569,Zip,MA,Uxbridge,Worcester,Worcester County,324490.1667,38532,39.2,43.7,0.22728705,0.001474333
1570,Zip,MA,Webster,Worcester,Worcester County,255009.3333,30919,41.2,41.5,0.171998681,0.004219918
1571,Zip,MA,Dudley,Worcester,Worcester County,273157.8333,30831,34.2,39.9,0.187811113,0.005376344
1581,Zip,MA,Westborough,Worcester,Worcester County,462023.9167,50853,37.4,40.5,0.357913256,0.033446954
1583,Zip,MA,West Boylston,Worcester,Worcester County,306583.5,30559,37,48.7,0.181970791,0.005700036
1585,Zip,MA,West Brookfield,Worcester,Worcester County,251929.6667,36273,45.8,49.3,0.212001132,0.014680484
1588,Zip,MA,Northbridge,Worcester,Worcester County,285654.1667,34008,36.9,39.1,0.216728281,0
1590,Zip,MA,Sutton,Worcester,Worcester County,396139.6667,46409,42.9,45.6,0.260803408,0.004251208
1602,Zip,MA,Worcester,Worcester,Worcester County,252544.9167,34241,37.7,42.8,0.260890877,0.020567205
1603,Zip,MA,Worcester,Worcester,Worcester County,216219.3333,23165,35,37.1,0.1132223,0.031416788
1604,Zip,MA,Worcester,Worcester,Worcester County,233945.5833,28104,33.7,35.1,0.194953951,0.018574466
1605,Zip,MA,Worcester,Worcester,Worcester County,247226.3333,21630,31,33.2,0.161941748,0.038366862
1606,Zip,MA,Worcester,Worcester,Worcester County,248910.9167,34799,40.4,42.9,0.220121398,0.018211088
1607,Zip,MA,Worcester,Worcester,Worcester County,220361.75,25738,35.2,39.6,0.170292819,0.02446184
1608,Zip,MA,Worcester,Worcester,Worcester County,73521.16667,16892,28.5,26.9,0.143901325,0.095382286
1609,Zip,MA,Worcester,Worcester,Worcester County,308071.6667,31983,30.9,36.8,0.220721769,0.031298346
1610,Zip,MA,Worcester,Worcester,Worcester County,190193.75,17590,27.9,28.2,0.104969377,0.063084598
1611,Zip,MA,Leicester,Worcester,Worcester County,229456.75,37807,36.5,40.6,0.221940393,0
1612,Zip,MA,Paxton,Worcester,Worcester County,322041.4167,43782,34.8,44.5,0.286869944,0.013007489
1701,Zip,MA,Framingham,Boston-Cambridge-Newton,Middlesex County,453007.4167,53652,45.6,46.9,0.33434319,0.034076993
1702,Zip,MA,Framingham,Boston-Cambridge-Newton,Middlesex County,353697.8333,30787,34.5,36.2,0.219721369,0.047940075
1718,Zip,MA,Acton,Boston-Cambridge-Newton,Middlesex County,335439.8333,50641,41.4,39.5,0.480885312,0.164
1719,Zip,MA,Boxboro,Boston-Cambridge-Newton,Middlesex County,480111.25,55571,41.3,43.7,0.297042008,0.06627071
1720,Zip,MA,Acton,Boston-Cambridge-Newton,Middlesex County,588626.6667,62794,43.1,45.2,0.306525327,0.068392347
1721,Zip,MA,Ashland,Boston-Cambridge-Newton,Middlesex County,417392.1667,52652,39.3,42.6,0.299903257,0.076614922
1730,Zip,MA,Bedford,Boston-Cambridge-Newton,Middlesex County,717994.1667,61653,43.2,42.2,0.311889837,0.02307917
1740,Zip,MA,Bolton,Worcester,Worcester County,544468.6667,56557,41.1,45.3,0.356956143,0.034990792
1741,Zip,MA,Carlisle,Boston-Cambridge-Newton,Middlesex County,827411.5833,85227,47.8,48.7,0.363233666,0.029995775
1742,Zip,MA,Concord,Boston-Cambridge-Newton,Middlesex County,891852,69472,44.1,48.4,0.274618088,0.076591553
1745,Zip,MA,Southborough,Worcester,Worcester County,407913.9167,44785,36,31.1,0.276836158,0.044520548
1746,Zip,MA,Holliston,Boston-Cambridge-Newton,Middlesex County,487748.5833,57253,42.6,41.9,0.36684321,0.045263827
1747,Zip,MA,Hopedale,Worcester,Worcester County,325732.9167,42756,44,45.4,0.346953236,0.038385175
1748,Zip,MA,Hopkinton,Boston-Cambridge-Newton,Middlesex County,598174.25,66704,41.4,41.8,0.368142198,0.067125451
1749,Zip,MA,Hudson,Boston-Cambridge-Newton,Middlesex County,385652.1667,41888,41.2,45.9,0.247140998,0.013483965
1752,Zip,MA,Marlborough,Boston-Cambridge-Newton,Middlesex County,364522.75,40677,39.7,40.8,0.239644351,0.018538905
1754,Zip,MA,Maynard,Boston-Cambridge-Newton,Middlesex County,388012.25,49298,43.5,45.5,0.265519439,0.026033943
1756,Zip,MA,Mendon,Worcester,Worcester County,431160.5833,54512,47.2,43.3,0.302331229,0.056472632
1757,Zip,MA,Milford,Worcester,Worcester County,342122.6667,37623,38.9,41.3,0.235253399,0.016165535
1760,Zip,MA,Natick,Boston-Cambridge-Newton,Middlesex County,598084.25,57945,38,42.5,0.327302113,0.091437468
1770,Zip,MA,Sherborn,Boston-Cambridge-Newton,Middlesex County,808743.5,79952,47.8,44.8,0.331761536,0.101856043
1772,Zip,MA,Southborough,Worcester,Worcester County,609292.1667,66904,43.1,43.9,0.373985034,0.0484394
1773,Zip,MA,Lincoln,Boston-Cambridge-Newton,Middlesex County,1007038.417,90195,56.1,54.1,0.268898488,0.12369338
1775,Zip,MA,Stow,Boston-Cambridge-Newton,Middlesex County,526006.5833,60306,42.7,43,0.336045056,0.021878335
1776,Zip,MA,Sudbury,Boston-Cambridge-Newton,Middlesex County,748929.8333,75699,44.2,44.6,0.357610083,0.042380523
1778,Zip,MA,Wayland,Boston-Cambridge-Newton,Middlesex County,732326.4167,80323,41.5,45.2,0.371199324,0.048387097
1801,Zip,MA,Woburn,Boston-Cambridge-Newton,Middlesex County,505583.6667,41720,39.3,42.4,0.271973409,0.04372919
1803,Zip,MA,Burlington,Boston-Cambridge-Newton,Middlesex County,578692.9167,48663,40.3,42.6,0.3080348,0.036748654
1810,Zip,MA,Andover,Boston-Cambridge-Newton,Essex County,617424.3333,66268,41.9,42.3,0.344299729,0.050727465
1821,Zip,MA,Billerica,Boston-Cambridge-Newton,Middlesex County,444816.75,41656,39,41.8,0.242210841,0.032899395
1824,Zip,MA,Chelmsford,Boston-Cambridge-Newton,Middlesex County,451705,51927,41.9,46.1,0.311937901,0.024567322
1826,Zip,MA,Dracut,Boston-Cambridge-Newton,Middlesex County,352405.5833,37188,37.8,40.5,0.176096542,0.019687179
1827,Zip,MA,Dunstable,Boston-Cambridge-Newton,Middlesex County,500735.5,54832,44.8,45.8,0.335118251,0.005488474
1830,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,333650.6667,31572,36.3,38.8,0.176892171,0.053987271
1832,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,308290.75,32485,36,37.4,0.207317841,0.044593462
1833,Zip,MA,Georgetown,Boston-Cambridge-Newton,Essex County,491070.1667,52277,41.7,46.1,0.327044025,0.011850312
1834,Zip,MA,Groveland,Boston-Cambridge-Newton,Essex County,433037,40346,42.3,47.1,0.275649494,0.01878453
1835,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,344371.5833,36886,37.8,38.9,0.243567187,0.01671542
1840,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,148044.5833,18315,33.2,33.5,0.092844974,0.076846802
1841,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,257720.8333,17408,29,33.4,0.061199385,0.041781816
1843,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,288121,22281,30.7,32.7,0.089668982,0.036715621
1844,Zip,MA,Methuen,Boston-Cambridge-Newton,Essex County,366255.75,34390,38.2,41.2,0.176278755,0.015210827
1845,Zip,MA,North Andover,Boston-Cambridge-Newton,Essex County,518309.75,54587,36.5,43.3,0.351888277,0.036977903
1850,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,258345.75,21355,28.6,31.9,0.084447994,0.0312262
1851,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,306583.8333,25587,33.4,35.1,0.14486027,0.036740492
1852,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,286175.0833,29089,35.6,37.5,0.161632619,0.039017686
1854,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,284033.5,21273,26.8,31.9,0.11571554,0.036666917
1860,Zip,MA,Merrimac,Boston-Cambridge-Newton,Essex County,405615.3333,44838,48.5,46.8,0.294548413,0.029176989
1862,Zip,MA,Billerica,Boston-Cambridge-Newton,Middlesex County,439121.75,36545,40.9,44.7,0.180645161,0.034638554
1863,Zip,MA,Chelmsford,Boston-Cambridge-Newton,Middlesex County,342164.8333,47154,42.4,46.8,0.233703815,0.024111675
1864,Zip,MA,North Reading,Boston-Cambridge-Newton,Middlesex County,562113.0833,53748,42.2,45.2,0.293958032,0.036122331
1867,Zip,MA,Reading,Boston-Cambridge-Newton,Middlesex County,606536.9167,50776,40.4,45.9,0.326288952,0.099189676
1876,Zip,MA,Tewksbury,Boston-Cambridge-Newton,Middlesex County,432373.4167,43480,41.6,46.3,0.234477787,0.034641343
1879,Zip,MA,Tyngsboro,Boston-Cambridge-Newton,Middlesex County,395635.1667,46319,40.5,42.3,0.32125769,0.013679111
1880,Zip,MA,Wakefield,Boston-Cambridge-Newton,Middlesex County,556139.8333,47970,43.5,45.8,0.307657499,0.081696247
1886,Zip,MA,Westford,Boston-Cambridge-Newton,Middlesex County,546143.25,53692,43.7,41.9,0.341830603,0.027085504
1887,Zip,MA,Wilmington,Boston-Cambridge-Newton,Middlesex County,522701.0833,47330,40.2,42.8,0.246152914,0.049801543
1890,Zip,MA,Winchester,Boston-Cambridge-Newton,Middlesex County,1009051.25,77433,40.8,44.6,0.299160553,0.110594457
1901,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,279038.25,18532,37.5,41.6,0.105998357,0.340876945
1902,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,324590.4167,23167,31.6,34,0.121429245,0.147220577
1904,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,389521.4167,35302,37.2,39.2,0.168848607,0.082740022
