zipcode,Income per capita,Median Age Male,Median Age Male,Bachelor's degree > 25,Median Home Value,Public transportation
76463,27699,46.6,52.1,0.046052632,67300,0
76464,24326,57.5,57.7,0.135321101,44400,0
76466,31002,-666666666,50.3,0,-666666666,0
76469,17777,52.5,63.8,0.125,56300,0
76470,18690,37.6,44.6,0.07845687,55100,0
76471,21658,41.6,47.4,0.143173432,54100,0
76472,38217,40,47.1,0.190056135,112300,0
76474,30893,67.2,64,0.172222222,118900,0
76475,25813,53,48.3,0.134848485,88600,0
76476,30966,44.2,44.3,0.211941904,177900,0
76483,29958,48.4,46.7,0.159695817,66700,0
76484,29061,51,50.1,0.15,145000,0
76486,31262,51.1,55.3,0.067738232,84800,0
76487,27396,32.8,36.3,0.09155646,157400,0
76490,23092,41.6,44.7,0.096774194,-666666666,0
76491,25277,46.3,38.8,0.09047619,49200,0
76501,22437,37.7,43.1,0.103646488,117400,0.014247551
76502,32868,34.2,34.4,0.221607068,159300,0.00108885
76504,21092,32,34.9,0.119994766,93100,0.003802281
76511,19132,34,38.6,0.076564925,93100,0
76513,31526,32,35.8,0.173468492,167400,0.000352858
76518,20372,32.8,40.9,0.094288305,85900,0
76519,21040,14.9,18.6,0.090909091,201200,0
76520,23509,36.6,47.6,0.106394914,91400,0.00363901
76522,26603,32.8,32.5,0.134468231,115100,0.003854555
76523,-666666666,-666666666,-666666666,,-666666666,
76524,27589,36.4,43.1,0.093623482,130800,0
76525,25576,51.2,42.5,0.141414141,100300,0
76527,28573,38.7,39.2,0.111111111,168600,0
76528,22854,38.4,39,0.107887656,107200,0.001879111
76530,29298,40.8,52.8,0.109221714,146100,0
76531,31718,51.5,53,0.174373259,130100,0
76534,21911,32.2,37.8,0.102493075,129800,0
76537,28327,32.8,30.5,0.153163152,166900,0.006939855
76538,26993,36.2,35.3,0.193262411,122400,0
76539,30548,46.2,43.5,0.139713238,164900,0
76541,16895,29.5,29.7,0.066619166,69300,0.013148102
76542,26753,29.1,31,0.175575589,147300,0.004845548
76543,20262,28.1,30.1,0.100353549,89400,0.003932707
76544,18876,22.4,21.7,0.140230673,84400,0.002186917
76548,30271,32.6,35.2,0.242362632,190200,0.002443121
76549,22500,27.1,27.8,0.151849652,133300,0.008423044
76550,26704,39.2,43.5,0.13518976,131800,0
76554,21784,32,39.1,0.116902457,119000,0
76556,25113,44.3,43.1,0.080213904,100600,0
76557,27646,39.2,44.5,0.07270629,133900,0
76559,22581,27.4,29.7,0.13798133,134300,0
76561,24460,37.3,40.2,0.11814346,82700,0.018823529
76565,26982,23.8,48.5,0,-666666666,0
76566,18426,38.9,39.8,0.207792208,184400,0
76567,23327,37.3,42.5,0.075091284,99000,0.00635324
76569,28719,38.6,46.8,0.104166667,85600,0
76570,22310,42.9,47.4,0.195814649,61300,0
76571,40493,40.9,44.3,0.236887608,279900,0
76573,26696,-666666666,-666666666,0,-666666666,0
76574,25962,39.2,39.7,0.103440638,152600,0.004226449
76577,28529,40.5,43.3,0.162303665,147100,0
76578,25366,37.6,38.6,0.124064171,162900,0
76579,23108,35,35,0.127107215,116600,0
76596,1182,-666666666,38.1,0.037520392,-666666666,
76597,557,42.8,-666666666,0.027075812,-666666666,
76598,1007,-666666666,36.5,0.011111111,-666666666,
76599,1321,-666666666,38.3,0.033070866,-666666666,
76621,32293,40.9,36.5,0.233160622,148100,0
76622,25942,49.1,50.1,0.134220073,99200,0
76623,25958,38.7,30.1,0.017241379,71900,0
76624,27974,42.9,47.2,0.130087209,110300,0
76626,22316,39.2,37.3,0.155826558,94300,0
76627,24055,37.2,33,0.06374502,85200,0
76628,17271,65.3,59.5,0,-666666666,0
76629,27883,49.5,47.2,0.106564365,82300,0
76630,21409,31.4,49.5,0.139884393,132900,0
76631,20663,26.5,40.4,0.122905028,75000,0
76632,14971,36.5,21,0.088449532,73400,0.052631579
76633,36201,40,43.3,0.230221736,197800,0.012895175
76634,28165,49.6,53,0.162811709,128000,0
76635,18032,35.9,37.1,0.043695381,60200,0
76636,32250,46.7,46.5,0.108030593,123200,0
76637,23006,45.5,43.4,0.081841432,101400,0
76638,37096,44.1,43.2,0.194898941,220400,0
76639,21826,36.3,43.5,0.161515454,86000,0
76640,22351,39.5,42.5,0.107776262,79400,0.012142857
76641,22358,48.3,50.8,0.078037007,84100,0
76642,23623,40,37.1,0.129491525,96100,0.009178322
76643,32500,37.2,37.3,0.213391615,159600,0
76645,20763,31.5,37.3,0.101183064,87500,0.000705219
76648,25113,41,46.3,0.120644826,97600,0
76649,35073,53.1,50.4,0.18558952,93800,0
76650,21147,36.4,32.2,0.1,65000,0
76651,25524,38.3,40.4,0.085424923,98200,0
76652,20163,45.7,53.3,0.073514602,88100,0
76653,25106,41.2,49.2,0.040992449,121500,0
76654,21089,41.8,39,0.100917431,80000,0
76655,35151,39.8,42,0.213617464,174600,0.001337494
76656,22696,33.1,34.7,0.146946565,121400,0.017241379
76657,36774,37.8,43,0.162017167,186400,0
76660,20988,40.3,27.6,0.070224719,84000,0
76661,11904,31.9,39.5,0.046304386,54200,0
76664,21866,31,37.5,0.143356643,88100,0
76665,26120,45.5,43.8,0.105847953,106700,0
76666,25281,52.2,44.5,0.088785047,110200,0
76667,20780,33.5,42.6,0.096671529,87100,0
76670,22231,33.7,39.6,0.057248384,101900,0
76671,27427,50.6,48.2,0.078125,98100,0.004608295
76673,18124,30.1,27.3,0.075657895,100600,0
76676,22495,37.5,44.2,0.163265306,91300,0
76678,15313,30.3,30.4,0.067114094,-666666666,0
76679,27244,44.8,47.6,0.152197213,106800,0
76680,37172,45.6,37.6,0.140186916,63500,0
76681,23470,45.3,38.2,0.101415094,88300,0
76682,23995,42.2,39.5,0.154792414,93100,0.024154589
76686,24108,38.1,55.5,0.193333333,78300,0
76687,23752,40.9,55.2,0.072930355,136900,0.003067485
76689,24901,43,39.8,0.156958648,117800,0
76690,18722,31.1,40.8,0.073170732,84300,0
76691,28198,43.1,44.3,0.136685866,115200,0
76692,27990,47.8,51.3,0.143223162,101400,0.000497141
76693,20718,43,38.3,0.108737864,98400,0
76701,22897,30.6,26.9,0.151387721,233800,0.013651877
76704,13283,24.5,37.8,0.045561296,83900,0.004052229
76705,19621,30.2,34.8,0.082290462,95300,0.009210834
76706,17406,22.4,22.7,0.120296114,111400,0.007888574
76707,14834,28.7,29.7,0.08268584,71700,0.009717013
76708,23027,30.4,35.8,0.136549567,132500,0.002144389
76710,29896,33.9,40,0.179969165,130500,0.008587235
76711,18342,29.2,33.4,0.077089217,64300,0.000620347
76712,35802,37.4,41.2,0.284322106,195600,0
76798,1784,19.2,19.1,0,-666666666,0
76801,24802,36.7,40.7,0.137497017,96800,0.00232423
76802,26970,37.8,41.9,0.152765835,119800,0.011603813
76820,73831,69.5,70.8,0.257352941,339100,0
76821,22494,45,49.1,0.152077807,79300,0
76823,23985,46.8,48.8,0.101235741,79100,0
76825,22954,36.4,45.4,0.119402985,83100,0.000655738
76827,25926,45.8,47.8,0.120915033,113600,0
76828,29916,59.7,57.7,0.101190476,109600,0
76832,33784,42.3,55.2,0.122287968,153600,0
76834,26764,37.8,46.6,0.092742992,64800,0.000922084
76836,18125,-666666666,-666666666,0,-666666666,0
76837,13257,36.1,46.2,0.068119891,82000,0
76841,20236,-666666666,-666666666,0,-666666666,0
76842,20859,46.3,38.5,0,323400,0
76844,24625,47.9,49.5,0.117833136,104600,0
76845,38974,52.7,45.3,0.1875,225000,0
76848,17359,74.2,78.2,0,-666666666,0
76849,27097,48.7,52.1,0.114830814,137500,0.003791983
76852,33072,61.5,60,0.151685393,123200,0
76853,22404,36.8,45,0.204568024,89600,0
76854,22970,51.5,67.9,0.054794521,-666666666,0
76856,23816,41.4,48.5,0.148234381,152600,0
76857,27249,55.1,56.7,0.186082877,72800,0
76858,13918,36.9,37,0.155913978,50000,0
76859,24706,46.1,48.1,0.107574793,55600,0
76861,25367,33.1,35.4,0.155348048,107700,0
76862,34298,65.1,59.2,0.107594937,233300,0
76864,24679,51.1,62.2,0.163879599,158900,0
76865,28744,60.7,69.9,0,128800,0
76866,31813,46.3,52.8,0.126689189,150700,0
76869,26767,26.4,65.2,0.054347826,-666666666,0
76870,19759,41.3,29,0.202797203,91100,0
76871,35029,55.8,59.8,0.127731092,76000,0
76872,38044,47.8,51.9,0.198804185,118100,0
76873,22892,68.5,75.5,0,-666666666,0
76874,-666666666,-666666666,-666666666,,-666666666,
76875,30925,46.3,52.5,0.085995086,106500,0
76877,20821,38.9,34.7,0.102921196,99700,0
76878,31163,50.2,43.9,0.115299335,102800,0.006839945
76882,20465,60.7,70.1,0.286407767,117300,0
76884,19495,46.2,44.1,0.105263158,32500,0
76885,22854,15.8,31.1,0.056603774,330000,0
76887,24377,61.5,58.9,0.2,225000,0
76888,22771,55.6,32.9,0,151000,0
76890,24766,49.8,42,0.112244898,134200,0
76901,28832,34,37.2,0.132499151,112700,0.002804674
76903,20774,34,39,0.091181147,81700,0.002332702
76904,35024,33.4,32.7,0.269151139,194000,0
76905,27295,28.7,34,0.155633895,131000,0.001913376
76908,33330,21,20.7,0.313253012,-666666666,0
76930,33857,62.4,61.1,0.054945055,81800,0
76932,25242,30.7,31.4,0.076821192,94700,0
76933,24152,45.4,45.8,0.082207207,82600,0
76934,22494,30.9,39.4,0.106860158,86000,0
76935,29193,47.9,47.1,0.194740583,171500,0
76936,25128,36,33.9,0.128435782,69800,0.010699001
76937,90887,-666666666,-666666666,0.608695652,-666666666,0
76940,24856,48.8,41.4,0.259259259,-666666666,0
76941,28378,40.5,43.7,0.130830489,141700,0.005376344
76943,24930,35.8,38.2,0.104281475,82200,0
76945,23805,48.5,51.6,0.126445644,72100,0
76950,29309,34.8,40.8,0.138961524,95700,0
76951,28997,39,45.4,0.090792839,64700,0
76953,33541,56.5,52.6,0.058823529,-666666666,0
76955,52697,35.8,34.8,0.418604651,-666666666,0
76957,-666666666,-666666666,-666666666,,-666666666,
76958,36788,62.1,52.5,0.107438017,189600,0
77002,33356,32.7,33.9,0.183467555,240600,0.080398162
77003,38559,34.3,31.7,0.235351974,295700,0.065912705
77004,32283,28.5,27.5,0.245449347,271100,0.081871682
77005,102998,36.8,36.4,0.355585525,1002100,0.004799269
77006,72074,35.4,33.2,0.354293888,457800,0.032622026
77007,86545,33.9,33.1,0.433350741,409000,0.02390509
77008,68576,34.7,36.3,0.371552975,419500,0.021083684
77009,36349,36.5,36.2,0.184940139,269400,0.049809264
77010,207372,58.3,51.8,0.51937046,-666666666,0
77011,15544,34.3,35.9,0.067431723,85900,0.032489509
77012,15190,33.9,32.9,0.059309006,76700,0.052244995
77013,15512,30.9,31.2,0.056379822,87800,0.01047443
77014,21038,27.4,33.6,0.13319912,139200,0.024841782
77015,19298,28.8,31.1,0.079310774,102000,0.01411804
77016,16604,35.7,39,0.057535668,65700,0.067994882
77017,19194,31.9,33.1,0.057785383,96000,0.025613445
77018,50121,37.5,38.8,0.302568459,379000,0.014826176
77019,101938,36.8,40.3,0.404859028,560000,0.01509099
77020,15566,29.6,35.6,0.064747297,77900,0.063618677
77021,23537,33.9,34.2,0.179788082,94400,0.082769528
77022,15495,33.9,33.1,0.059861514,93800,0.034066953
77023,19930,34.9,32.6,0.107908232,121200,0.033223609
77024,90865,43.6,43.8,0.411724814,938100,0.009188452
77025,62019,35.1,38.7,0.296457012,440200,0.067759563
77026,15743,36,40.2,0.060506687,63000,0.06619086
77027,89498,34.7,31.9,0.42767624,713200,0.014065211
77028,15301,35.1,39.8,0.059608132,58700,0.04328382
77029,16280,34.3,34.3,0.043759846,73900,0.031661125
77030,66871,32.7,34.8,0.327549669,521100,0.074955277
77031,23044,31.3,33.7,0.174201382,143300,0.045815853
77032,13433,20.9,28.2,0.07027417,82100,0.006420546
77033,15683,31,34.8,0.065504318,64100,0.069247228
77034,19183,27.9,28.8,0.095325926,116600,0.00869329
77035,27135,31.9,35.2,0.17210955,210100,0.051086318
77036,16445,30.7,29.6,0.108903512,142800,0.055481447
77037,14199,33.3,33.8,0.027852431,103500,0.006381421
77038,15994,28.2,29.9,0.050958997,111700,0.018845701
77039,13483,28,28.5,0.033557477,95000,0.006515805
77040,30676,34.2,35.5,0.195767851,162200,0.015407455
77041,38328,34.3,38.3,0.232128965,176000,0.007783649
77042,34502,32.1,30.7,0.295291583,244000,0.032905647
77043,32896,34.3,37,0.252766686,228700,0.023725769
77044,31227,30.2,31.2,0.197186701,180100,0.005571435
77045,18336,29.4,31.9,0.094854281,80400,0.041382417
77046,81801,49,52.1,0.311062432,343000,0.062059238
77047,25993,31.8,32.5,0.16586373,134300,0.01855802
77048,19720,37.9,33.4,0.104231905,75700,0.042153233
77049,23018,30,28.2,0.105480348,141800,0.008387343
77050,20413,36.7,32.5,0.087848669,81100,0.006944444
77051,16954,30.2,35.2,0.085984281,76500,0.056360971
77053,18112,29.1,33,0.07613079,87200,0.019940179
77054,33618,30,29.7,0.268214329,137000,0.123887185
77055,37239,34.5,33.9,0.207944649,428200,0.02198419
77056,95339,39.2,40.4,0.46118695,630500,0.012123582
77057,51970,33.6,34.9,0.329850849,339100,0.050573248
77058,39523,31.4,35.5,0.262250531,178500,0.009259259
77059,58903,45.5,46.3,0.377347467,300400,0.027569559
77060,13127,28,25.9,0.049164004,99100,0.033471676
77061,19262,28.9,31.4,0.088342204,120500,0.066481528
77062,42312,36.6,38.8,0.293288777,191600,0.015024233
77063,32682,31.6,33.1,0.313692792,221400,0.065840396
77064,29755,32.7,36.8,0.216766068,155300,0.011750927
77065,30901,33.6,34.7,0.198209263,160700,0.014072718
77066,23262,31.8,35.8,0.169727323,135500,0.021354345
77067,17247,27.5,30,0.083337576,110100,0.040440708
77068,38271,39.7,39.9,0.243701799,201200,0.017146898
77069,47281,37.6,44.9,0.349333737,242900,0.006896552
77070,35691,33.2,35.2,0.255976239,183700,0.013686912
77071,24809,34,34.4,0.187981005,134800,0.059664435
77072,16654,30.9,33.7,0.097183657,102400,0.045286474
77073,20511,26.6,32.7,0.118028696,131000,0.025232939
77074,17647,30.1,32.1,0.144045517,123600,0.061284306
77075,20456,30.4,30.8,0.101152661,135800,0.018085004
77076,13107,29.7,27.2,0.035017457,98500,0.028446242
77077,48003,35.4,35.1,0.325571776,284400,0.024337064
77078,16524,31.5,34.7,0.064078933,76200,0.037854324
77079,57016,37.7,38.4,0.377656625,485800,0.02908971
77080,22698,32.5,31.8,0.133915878,191400,0.031849735
77081,17638,30.2,27.9,0.136859536,270800,0.077890497
77082,30437,32.8,34.6,0.224078176,155000,0.036109215
77083,21020,32.8,34.3,0.171287961,138800,0.018750825
77084,27877,32.4,33.9,0.205645101,151800,0.015839513
77085,20277,31.8,35.5,0.093277843,113800,0.027919646
77086,17056,29.8,31.5,0.073095053,107600,0.024718922
77087,15709,30.3,32.5,0.065119862,89800,0.031981836
77088,18532,31.8,34.2,0.099549732,108200,0.03454373
77089,26725,32.7,35.4,0.153721492,147500,0.029097522
77090,22284,27.5,29.9,0.138565003,143300,0.029361504
77091,18316,30.6,34.9,0.103812954,116400,0.048731409
77092,21720,32.4,33,0.125122309,166100,0.023440727
77093,12337,30.4,29,0.019495887,79100,0.019090856
77094,70923,41.2,45.3,0.413159094,402400,0.026463333
77095,38697,35.7,39.2,0.283533238,205000,0.020743185
77096,43646,35.1,40,0.264376271,345300,0.059739361
77098,81724,35.1,33.3,0.426911819,499500,0.017811433
77099,17382,29,32.6,0.116620068,112500,0.031788461
77201,-666666666,-666666666,-666666666,,-666666666,
77301,20368,30.8,31.4,0.088000385,122700,0.004785605
77302,31015,36.5,36.6,0.146826065,163100,0.000996885
77303,22864,34.6,34.8,0.084149037,124900,0.002897307
77304,41485,32.6,37.1,0.228342959,219300,0.003191974
77306,19991,29.2,30.7,0.040955176,98700,0
77316,42134,38.1,39.4,0.210865918,296400,0.01853502
77318,31266,39.9,46.1,0.176658746,209600,0.008972772
77320,17437,40.8,40.3,0.124382425,131800,0.002219345
77327,20430,34.8,33.8,0.070879888,95000,0.001535509
77328,21954,34.8,36.1,0.084106555,113400,0.00245141
77331,24898,46.4,52.4,0.09429324,150100,0
77335,29507,44.4,51.6,0.083020638,100900,0.016050244
77336,33615,38.3,35.4,0.135645903,163800,0.013207889
77338,22172,29.7,32.1,0.126926181,139900,0.016832365
77339,37841,34.8,40.4,0.282447217,182800,0.022474185
77340,17279,30.7,25.1,0.189713673,171700,0.00787728
77342,-666666666,-666666666,-666666666,,-666666666,
77345,52079,39.7,41.7,0.405180841,281700,0.034578147
77346,40045,33,35.1,0.286607925,193800,0.013762943
77350,18538,39.8,51.2,0.213675214,43300,0
77351,24103,41.6,46.1,0.110526745,109700,0.004975124
77354,41013,35.7,38.6,0.218210296,243700,0.001356612
77355,37766,41.9,40.7,0.219689725,246800,0.004714157
77356,50406,46.6,49.5,0.268122096,248500,0.003992504
77357,26235,31.1,32.6,0.088622344,123200,0.002926258
77358,24622,33,34.1,0.057065217,154500,0
77359,24461,46.9,68.6,0.109473684,-666666666,0
77360,23957,50.1,47.8,0.097027027,87800,0
77362,26932,27.8,41.6,0.203803576,171700,0
77363,30273,43.5,52.6,0.151660839,156500,0
77364,25779,62,60,0.072580645,114700,0
77365,33905,33,39.8,0.154149489,188600,0.001997821
77367,23917,38.5,64.5,0,-666666666,0
77368,18957,-666666666,71.7,0.078313253,-666666666,0
77369,22846,57.1,48.6,0.097308489,66900,0
77371,18326,39.3,40.2,0.046877861,67200,0
77372,22270,33.8,33.5,0.064988218,99600,0.008517579
77373,28105,34,34.7,0.170478555,147200,0.010222531
77374,16400,23.9,62.1,0,44800,0
77375,33239,32.5,32.8,0.236045897,183600,0.006891908
77376,20650,52.7,58.2,0,15400,0
77377,39337,36.4,36.3,0.308664869,255000,0.012648547
77378,22849,34,34.4,0.073321379,122000,0.001175433
77379,46294,37.6,39.6,0.316915926,244800,0.017673783
77380,56869,39.4,35.7,0.323136057,258100,0.018297813
77381,62395,44.5,46.1,0.399510928,350300,0.028562802
77382,62708,39,41.1,0.387965948,408200,0.029215998
77384,45953,37.5,42.1,0.286645719,313300,0.010182147
77385,38414,32.5,33.8,0.257743902,215800,0.00915262
77386,40812,33.8,31.9,0.320876136,220800,0.013037005
77388,38210,35.8,37.6,0.255105551,187400,0.011739637
77389,49449,34.5,35.6,0.364219402,314200,0.013919414
77396,29164,31.8,33.7,0.152538732,150000,0.022155559
77401,97898,43.9,43.1,0.335809138,837300,0.011921089
77406,42747,38.3,37.6,0.2915521,286100,0.007835887
77407,32271,31.6,32.8,0.314110815,227100,0.013773441
77412,22815,34.7,-666666666,0.346938776,-666666666,0
77414,25828,36.6,36.6,0.129118263,113900,0.001697623
77415,20551,24.6,-666666666,1,-666666666,0
77417,24311,46.7,42.6,0.115972588,108900,0
77418,32582,44.5,47,0.203215169,235800,0
77419,22250,23.4,25.6,0.250708215,130900,0.04368932
77420,24524,37.7,38.8,0.049731183,113000,0
77422,25911,41.3,44.3,0.073232323,107300,0
77423,26530,33.1,33.6,0.130082381,206000,0.009114812
77426,33286,47.7,40.9,0.144169611,189600,0
77428,-666666666,-666666666,-666666666,,-666666666,
77429,44021,35.8,34.6,0.344629306,234700,0.015339681
77430,38843,42.2,42.7,0.235690236,127600,0
77432,24803,53,39.8,0.194805195,-666666666,0
77433,39418,31.2,33.2,0.328995485,257800,0.013200266
77434,22774,36.6,34.6,0.094581281,54700,0
77435,31347,36.8,37.6,0.202223019,161500,0
77437,29620,36.6,35.5,0.124481328,153600,0.00156189
77441,64055,41.5,40.8,0.395541316,429100,0.018963083
77442,34498,54.8,52.6,0.164705882,106000,0
77444,23851,32.8,36.1,0.100478469,-666666666,0
77445,21876,28.4,34.9,0.12438687,124700,0
77446,6161,20.4,20.2,0.097281831,168300,0
77447,30305,34.5,36.5,0.120261852,153600,0.011768124
77448,23910,35.8,35.2,0.229166667,-666666666,0.275
77449,25843,30.3,33.4,0.206815686,153100,0.012089698
77450,44026,36.5,39.5,0.337252862,257900,0.022770453
77451,9560,22.4,50.9,0,63100,0
77453,8663,10.4,11.4,0,-666666666,0
77455,26122,47.2,41.5,0.065989848,123500,0
77456,21085,30.7,40.2,0.118721461,86100,0
77457,22022,55.9,61.4,0.165625,130400,0
77458,26623,24.7,63,0.147540984,-666666666,0
77459,46855,37.3,39.2,0.353176799,264200,0.014418033
77460,15236,50.2,9,0,-666666666,0
77461,30271,37.3,39.7,0.141345526,145000,0
77464,52173,47.2,39.8,0.078947368,136100,0
77465,21453,37.6,44.3,0.077309456,111100,0.019021739
77466,28564,25.8,58.4,0.084870849,111700,0
77469,33315,35.6,37.2,0.207925712,215600,0.006127675
77470,17967,27,42.8,0.07037037,54800,0
77471,21861,29.2,32.4,0.114327122,142900,0.001544402
77473,15232,24.7,39.5,0,-666666666,0
77474,28492,38,37.8,0.161409356,167300,0.001389318
77475,33462,62,49.4,0.105797101,84900,0
77476,24168,51.8,34.8,0.103174603,309600,0
77477,26769,32,36.5,0.246198997,159600,0.01120917
77478,53712,42.4,51,0.34943844,285500,0.021608935
77479,53491,39.3,39.2,0.363624306,358900,0.02143222
77480,29080,34.6,49.1,0.125645756,113500,0
77481,70579,-666666666,-666666666,0,-666666666,0
77482,25460,49.6,50.5,0.065045992,90700,0.042709867
77483,7558,42.3,19.3,0,-666666666,0
77484,29261,36.1,35.8,0.11947747,193700,0.018572825
77485,23245,37.9,39,0.105054509,137200,0
77486,28471,42,40.8,0.087438424,132900,0
77488,22020,33.7,41.4,0.068098481,106600,0
77489,27196,33.1,39.5,0.196424851,124000,0.012724634
77493,31805,33.9,34.5,0.203374994,198700,0.010627466
77494,50717,35.3,34.7,0.365880936,343000,0.033307697
77498,32493,34.5,36.5,0.255330798,198400,0.011967031
77502,18896,30.3,31.4,0.049251113,98000,0.001473698
77503,18912,29.6,30.4,0.075380222,100900,0.005092593
77504,23460,31.2,32.3,0.115596075,143500,0.005867077
77505,34112,33.2,34.9,0.164776389,180700,0.003172218
77506,15059,27.2,29.3,0.034519806,77000,0.000203721
77507,-666666666,-666666666,-666666666,,-666666666,
77510,32784,42.1,41.8,0.090139736,168600,0
77511,27226,33.4,37,0.105139179,142400,0.000992063
77514,21911,40.6,36.8,0.039861352,104600,0
77515,26934,38.8,36.5,0.12456964,118700,0.000647948
77517,27790,39,41.7,0.092187078,190800,0
77518,23661,28.5,33.7,0.10032554,101000,0
77519,26640,40.5,50.5,0.097109827,65100,0
77520,22558,31.4,34,0.073508827,84500,0.004638156
77521,28630,30.3,33.8,0.135008337,142200,0.009901379
77523,38655,32.2,30.7,0.176197494,225000,0.002848163
77530,20797,32.2,31.5,0.047550891,95300,0.003672338
77531,28175,33.4,34.5,0.11602371,118500,0
77532,31510,37.9,36.8,0.124309812,147200,0.000972981
77533,30950,41.9,45.2,0.079429735,68600,0
77534,35212,40.3,42.5,0.134122288,153900,0
77535,22250,35.5,37.4,0.054485135,108200,0.001049996
77536,33297,33.8,37,0.152359402,159800,0.004783468
77538,29217,44.5,43.8,0.101092896,111700,0
