,zipcode,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation,clusters
27610,94112,1104997.9170000001,34344.0,39.4,44.2,0.229916383,0.340539355,4
27611,94114,1948888.333,105246.0,41.9,37.2,0.39896338,0.424425635,4
27612,94115,1512698.75,83646.0,35.9,36.3,0.397957393,0.362973691,4
27613,94116,1426973.583,55140.0,41.3,45.1,0.35095234200000003,0.31844959999999994,4
27614,94117,1625299.25,86117.0,34.4,32.3,0.4753457270000001,0.400190426,4
27615,94118,2084349.75,71567.0,36.7,38.5,0.399705873,0.338577825,4
27616,94121,1624904.333,56800.0,42.1,44.3,0.353315404,0.32877796800000003,4
27617,94122,1442482.667,54038.0,38.5,38.5,0.36817494700000003,0.316005472,4
27618,94123,2340155.0,113535.0,33.8,34.4,0.528506536,0.34203828700000005,4
27619,94124,884606.25,28457.0,34.8,36.9,0.17207725899999998,0.280374407,4
27620,94127,1784469.5,76075.0,45.0,44.2,0.376358352,0.270658683,4
27621,94131,1650257.833,84071.0,40.4,41.4,0.362802093,0.356312625,4
27622,94132,1280529.0,35562.0,32.0,33.9,0.309257325,0.320143885,4
27623,94133,1401468.417,58218.0,40.2,44.9,0.295389307,0.26992004399999997,4
27624,94134,956230.1667,31223.0,39.1,42.7,0.172908443,0.299156238,4
27625,94158,1367177.917,86125.0,34.4,33.7,0.400869274,0.337673803,4
27626,94301,3875187.583,103513.0,42.9,45.2,0.280483947,0.08939684099999999,4
27627,94303,2075685.333,49065.0,32.1,36.3,0.194007615,0.03687127,4
27628,94304,3529126.583,101737.0,38.7,38.9,0.250347705,0.078465063,4
27629,94305,3031518.667,33775.0,22.8,21.9,0.368793007,0.022288966,4
27630,94306,2806768.417,78952.0,39.1,42.8,0.276604491,0.038348747999999995,4
27631,94401,1201142.0,43426.0,34.4,38.3,0.25394577100000004,0.127956698,4
27632,94402,2002450.833,79560.0,41.2,42.1,0.34424527299999996,0.077805262,4
27633,94403,1638383.333,60951.0,37.4,39.7,0.328655514,0.10913963199999999,4
27634,94404,1551222.583,68486.0,39.4,41.8,0.349827599,0.078750066,4
27635,94501,986836.25,46554.0,39.4,41.5,0.314215572,0.17868234600000002,4
27636,94502,973278.25,58560.0,40.0,45.0,0.36940048,0.15205298,4
27637,94503,583405.8333,33918.0,37.0,37.4,0.22597081800000002,0.023970433,4
27638,94505,638377.75,47945.0,41.8,39.9,0.21210754199999998,0.015119641999999999,4
27639,94506,1739529.583,83545.0,44.3,43.8,0.400302572,0.067719696,4
27640,94507,1749973.5,98590.0,47.3,50.2,0.487915682,0.09642857099999999,4
27641,94508,893922.1667,32269.0,30.5,28.0,0.24716743600000002,0.003338898,4
27643,94510,629562.75,50686.0,44.3,47.5,0.278531486,0.063173674,4
27645,94513,670604.4167,38990.0,38.9,41.3,0.22383720899999998,0.029431001000000002,4
27646,94514,605124.1667,39569.0,36.8,36.6,0.115025907,0.050816697,4
27647,94515,844328.5,55297.0,42.7,45.0,0.231341961,0.00673023,4
27648,94516,958710.9167,41224.0,50.0,59.0,0.44799999999999995,0.18666666699999998,4
27649,94517,818603.6667,62039.0,45.0,46.1,0.342946641,0.10509400599999999,4
27650,94518,614735.0,42602.0,40.6,42.8,0.266356677,0.114967897,4
27651,94519,520073.25,35466.0,39.0,39.9,0.23294555,0.08284630400000001,4
27653,94521,566810.9167,43449.0,40.4,43.7,0.286795247,0.093044136,4
27654,94523,680332.3333,51967.0,38.3,40.9,0.376040521,0.139866741,4
27656,94526,1218660.8329999999,74583.0,45.7,49.2,0.424889123,0.065158251,4
27657,94528,2232348.083,82247.0,71.8,72.4,0.44299674299999997,0.0,4
27658,94530,774317.8333,51876.0,42.1,42.2,0.317993769,0.258447914,4
27661,94534,545686.25,47304.0,40.3,43.3,0.29014699899999996,0.017245898,4
27663,94536,1026519.583,46643.0,36.7,38.0,0.294079338,0.124492854,4
27664,94538,983076.3333,41897.0,34.8,36.0,0.256480881,0.10733205400000001,4
27665,94539,1569201.417,61948.0,42.7,42.5,0.32960485300000003,0.058910776,4
27666,94541,649205.8333,31260.0,36.1,37.6,0.187952499,0.095335219,4
27667,94542,898916.75,42189.0,33.8,33.4,0.317611093,0.119710145,4
27668,94544,645378.6667,28569.0,32.8,35.0,0.154452384,0.08131772599999999,4
27669,94545,703049.25,31905.0,35.8,40.9,0.214285714,0.064463261,4
27670,94546,796822.1667,42245.0,39.3,43.3,0.270310698,0.127579139,4
27671,94547,611655.9167,42830.0,38.3,41.6,0.29124202,0.09766390400000001,4
27672,94548,703960.5,51333.0,47.2,38.4,0.366391185,0.0,4
27673,94549,1262769.3329999999,85832.0,45.2,45.2,0.406337995,0.187114561,4
27674,94550,859525.0,55188.0,41.9,42.4,0.274063762,0.039523699,4
27675,94551,747347.75,46851.0,36.3,37.5,0.25646372,0.065863355,4
27676,94552,1050731.6670000001,66913.0,44.4,45.9,0.369207235,0.085812056,4
27677,94553,584238.0,45650.0,40.0,43.7,0.256022409,0.052293935,4
27678,94555,1088305.4170000001,51491.0,37.2,36.6,0.301387668,0.107763778,4
27679,94556,1271265.9170000001,77165.0,45.1,46.3,0.38314350799999997,0.146903915,4
27680,94558,689554.9167,43035.0,40.3,43.4,0.221904625,0.015960215,4
27681,94559,623162.8333,38733.0,36.7,40.0,0.213794182,0.020128418000000002,4
27682,94560,923241.0833,39107.0,36.5,38.5,0.215069585,0.04344578599999999,4
27683,94561,548708.6667,31397.0,33.3,35.2,0.135121237,0.02322547,4
27684,94563,1755988.167,107686.0,48.3,48.4,0.399087552,0.206005587,4
27685,94564,537339.4167,38461.0,42.7,43.9,0.223709369,0.088590031,4
27687,94566,1241880.4170000001,68989.0,43.3,44.7,0.320719045,0.081980094,4
27689,94568,951478.3333,57510.0,36.3,36.9,0.3712582820000001,0.12839641599999999,4
27690,94569,569026.5,90611.0,48.3,60.3,0.375609756,0.189944134,4
27693,94574,1291842.9170000001,65205.0,51.5,49.9,0.298195055,0.010638298000000001,4
27694,94576,935130.5,49371.0,67.9,69.5,0.14285714300000002,0.0,4
27695,94577,681628.0,35985.0,40.5,41.0,0.216492748,0.142724589,4
27696,94578,646510.0833,29062.0,33.9,36.2,0.174593597,0.101716134,4
27697,94579,693177.0,32697.0,42.0,44.7,0.189886544,0.096860326,4
27698,94580,670575.8333,32281.0,36.7,39.5,0.19894307,0.106948134,4
27699,94582,1248637.4170000001,61219.0,37.6,38.4,0.3966407770000001,0.083583456,4
27700,94583,1156341.3329999999,59416.0,38.9,40.8,0.392807687,0.077877597,4
27702,94586,1277847.8329999999,68908.0,50.2,51.4,0.257342657,0.010666667,4
27703,94587,892500.8333,38484.0,36.5,40.7,0.237940409,0.09756398699999999,4
27704,94588,1023839.667,59700.0,39.7,41.0,0.370232105,0.114871034,4
27708,94592,596964.8333,42299.0,29.7,32.9,0.305665349,0.07798960099999999,4
27709,94595,1027462.333,60641.0,63.5,70.1,0.379988244,0.109950249,4
27710,94596,929917.5,63700.0,40.3,39.7,0.407775541,0.18472270100000002,4
27711,94597,883290.8333,59789.0,39.0,42.2,0.37733779700000003,0.223256184,4
27712,94598,864699.0,68779.0,44.3,47.7,0.37675507,0.19173992399999998,4
27713,94599,814664.8333,57863.0,64.1,67.4,0.30853701699999997,0.027802691,4
27714,94601,575545.1667,20335.0,32.1,33.5,0.140658049,0.208135392,4
27715,94602,957538.75,50952.0,40.7,42.7,0.28649964,0.193301311,4
27717,94605,655355.0833,37495.0,36.9,40.1,0.185450753,0.145821982,4
27718,94606,707523.5,29339.0,36.1,36.2,0.222643853,0.22433708300000002,4
27719,94607,698751.0833,36394.0,35.4,35.8,0.267990325,0.350305799,4
27720,94608,733141.5,50280.0,35.9,35.7,0.34255249600000004,0.277982915,4
27721,94609,1096478.5,47790.0,33.9,34.4,0.32836073,0.34183066,4
27722,94610,1221777.4170000001,67152.0,40.6,39.3,0.366473149,0.237924073,4
27723,94611,1334613.6670000001,78683.0,43.7,45.4,0.37455521799999997,0.20798779899999997,4
27724,94612,721477.75,48526.0,36.8,39.8,0.285124266,0.410450214,4
27725,94618,1504591.417,90384.0,41.8,43.4,0.3681500270000001,0.256421187,4
27726,94619,783167.8333,45967.0,40.0,40.1,0.24950168,0.132747604,4
27728,94702,1038201.0,47049.0,37.9,41.4,0.321084385,0.270985401,4
27729,94703,1222575.4170000001,45542.0,31.7,37.0,0.343650894,0.298827965,4
27730,94704,1152193.75,19692.0,21.9,21.7,0.3718759720000001,0.213912501,4
27731,94705,1699397.333,85752.0,40.7,44.7,0.35234117,0.24167024199999998,4
27732,94706,1078381.5,47251.0,34.5,37.0,0.34685698200000004,0.250723519,4
27733,94707,1560226.75,86585.0,50.1,51.7,0.32109595,0.202833333,4
27734,94708,1503087.333,91816.0,47.1,52.0,0.302362205,0.19281729399999997,4
27735,94709,1204130.5829999999,47547.0,28.9,27.9,0.366965121,0.211285072,4
27736,94710,979495.5,40417.0,34.8,36.2,0.309114202,0.19266503699999998,4
27738,94803,539303.3333,41315.0,43.8,44.8,0.24764102600000001,0.10340766300000001,4
27739,94804,546751.8333,27156.0,33.4,35.5,0.17256967899999998,0.152519014,4
27740,94805,631074.75,39368.0,37.6,41.0,0.21735918699999998,0.131305903,4
27742,94901,1124995.4170000001,51228.0,38.6,39.5,0.277720669,0.113390339,4
27743,94903,991910.5,58504.0,44.4,50.0,0.340629766,0.073079065,4
27744,94904,1856365.667,101282.0,48.8,49.6,0.393686063,0.087097878,4
27745,94920,2631511.333,119318.0,50.9,50.6,0.39616946,0.161860959,4
27746,94922,881249.75,54336.0,50.9,51.4,0.341151386,0.0,4
27747,94923,916954.6667,111809.0,65.8,64.5,0.298387097,0.0,4
27748,94925,1424836.75,76803.0,41.1,47.7,0.36107382600000004,0.174479167,4
27749,94928,566198.8333,30602.0,32.8,33.5,0.19330392100000002,0.015569278999999997,4
27750,94929,880257.5833,65447.0,38.9,21.9,0.33846153799999995,0.0,4
27751,94930,914523.5833,58895.0,48.3,48.2,0.35780920899999996,0.065889831,4
27752,94931,576302.1667,35693.0,38.6,38.7,0.209977403,0.01935342,4
27753,94933,810332.4167,40688.0,58.5,51.2,0.144736842,0.0,4
27754,94937,1218492.75,48318.0,51.9,60.5,0.301449275,0.0,4
27755,94938,838575.0,49254.0,61.2,41.0,0.284615385,0.033962264,4
27756,94939,1652710.667,80478.0,48.7,50.0,0.40909935,0.128153885,4
27757,94941,1558468.583,97545.0,46.9,48.1,0.39177975600000003,0.10183220800000001,4
27758,94945,860249.9167,51320.0,44.0,46.1,0.278903108,0.073537248,4
27759,94946,1420014.083,83027.0,57.6,57.1,0.295373665,0.008902077,4
27760,94947,800367.1667,52674.0,44.6,48.8,0.286374371,0.057504047,4
27761,94949,951821.0833,57090.0,42.2,49.1,0.31969209,0.102060952,4
27762,94950,1153163.4170000001,49014.0,53.2,60.5,0.284552846,0.0,4
27763,94951,954577.75,45711.0,50.2,49.3,0.306199305,0.009086975,4
27764,94952,831430.5833,45766.0,42.2,44.2,0.246308776,0.034933333,4
27765,94954,676257.25,40619.0,38.4,43.3,0.239697162,0.025173934,4
27766,94956,1003516.417,58372.0,56.3,61.5,0.208926876,0.025362318999999998,4
27767,94957,2630055.333,129559.0,49.3,49.3,0.4233870970000001,0.146299484,4
27768,94960,1229193.25,77709.0,47.7,48.2,0.427201864,0.082111437,4
27769,94963,1189008.25,68001.0,41.8,40.9,0.544474394,0.0,4
27770,94964,1158966.8329999999,7825.0,33.1,56.8,0.11420205,0.08275862099999999,4
27771,94965,1330151.75,83637.0,50.8,51.2,0.301553969,0.12716574,4
27772,94970,2643087.417,74144.0,63.4,65.6,0.376701967,0.0,4
27773,94971,803128.8333,79907.0,43.0,60.3,0.30902777800000003,0.077220077,4
27774,94973,842739.8333,70392.0,59.1,65.9,0.269689737,0.030985915,4
27775,95002,1109359.25,32310.0,30.9,38.2,0.105077574,0.023880597000000003,4
27776,95003,947356.5,53530.0,47.3,50.8,0.33817608,0.003176195,4
27777,95004,687917.0,40949.0,36.6,44.4,0.284582133,0.029352227,4
27778,95005,745245.1667,42459.0,41.9,40.0,0.281932367,0.028848485,4
27779,95006,618794.6667,49880.0,48.5,48.1,0.220129322,0.048775552,4
27780,95007,669329.0,32960.0,62.8,58.1,0.174121406,0.0,4
27781,95008,1432000.917,57933.0,39.2,40.5,0.325912165,0.029176092,4
27782,95010,829353.1667,45342.0,39.7,47.3,0.20597188,0.014750542,4
27784,95014,2210386.5,67384.0,40.7,41.5,0.3413779220000001,0.038676471000000004,4
27785,95017,824462.8333,41724.0,48.9,54.5,0.21516393399999997,0.0068259390000000005,4
27786,95018,681125.6667,48623.0,46.4,46.1,0.319507576,0.020535482,4
27787,95019,526502.5833,18877.0,32.4,33.2,0.057334826,0.0,4
27788,95020,809353.9167,35608.0,33.7,36.7,0.177701985,0.016592706999999998,4
27789,95023,634162.8333,31089.0,34.4,36.0,0.126143361,0.004302123,4
27790,95030,2850196.833,115627.0,49.1,48.5,0.391389838,0.001161633,4
27791,95032,1888610.083,74430.0,42.6,45.3,0.347580774,0.012204913999999999,4
27792,95033,1234282.5829999999,76740.0,47.5,46.6,0.35970025,0.011608624,4
27793,95035,1029061.083,43573.0,35.6,37.5,0.28653363,0.035800424,4
27794,95037,956730.4167,52449.0,38.3,40.6,0.279088737,0.035611555,4
27795,95039,648565.25,13687.0,28.2,37.9,0.03500761,0.0,4
27796,95041,666740.8333,13416.0,13.0,33.9,0.16071428599999998,0.19,4
27797,95043,643551.5833,40271.0,54.6,50.4,0.171171171,0.0,4
27798,95045,652081.3333,32621.0,44.2,44.1,0.18500176899999998,0.005614473,4
27799,95046,1080771.4170000001,42906.0,43.9,43.1,0.16115411699999999,0.0248307,4
27800,95050,1223421.1670000001,40803.0,32.8,34.2,0.27889762,0.039158704,4
27801,95051,1468674.917,54668.0,35.2,36.5,0.309300837,0.048883382999999996,4
27802,95054,1265681.1670000001,56803.0,33.6,33.0,0.34149967299999995,0.025837614,4
27803,95060,965964.4167,43396.0,36.1,35.1,0.293363449,0.064616663,4
27804,95062,916352.5833,40712.0,37.6,41.5,0.24040265600000002,0.025813917999999998,4
27805,95064,853950.0833,6816.0,19.6,19.5,0.220750552,0.15221914,4
27806,95065,925725.5833,48159.0,44.6,42.9,0.267492467,0.008756116,4
27807,95066,931972.5833,58559.0,41.5,44.2,0.34537116700000003,0.015042598999999999,4
27808,95070,2681449.25,85507.0,48.6,50.3,0.352743706,0.011483967,4
27809,95073,947776.25,44248.0,40.9,45.7,0.262104584,0.02741652,4
27810,95075,1002702.583,40711.0,45.1,33.6,0.17088607600000005,0.0,4
27811,95076,602332.25,24596.0,31.3,33.1,0.10794219699999999,0.012534966000000002,4
27812,95110,815955.9167,37655.0,31.2,30.7,0.218038464,0.08703987699999999,4
27813,95111,747120.75,24161.0,34.2,34.2,0.151292352,0.041056619,4
27814,95112,834869.0833,32583.0,30.8,29.5,0.22667509800000002,0.07757146,4
27815,95113,715789.6667,93662.0,36.7,34.1,0.355439209,0.194052045,4
27816,95116,693282.8333,21655.0,32.3,33.6,0.122861981,0.05979913,4
27817,95117,1306215.9170000001,46620.0,35.3,35.7,0.250435274,0.029057875,4
27818,95118,1168847.25,49225.0,37.1,40.3,0.275728155,0.028642746,4
27819,95119,1005850.083,42580.0,36.8,37.4,0.24775504199999998,0.048928427000000003,4
27820,95120,1547006.417,72890.0,45.4,45.6,0.371407799,0.029068755,4
27821,95121,824817.3333,33599.0,38.5,40.0,0.218068655,0.027328147999999997,4
27822,95122,705214.75,21697.0,31.7,34.8,0.116139586,0.046060742,4
27823,95123,983918.9167,44898.0,37.6,38.9,0.280339806,0.035126555,4
27824,95124,1322001.75,57798.0,38.7,41.0,0.31720538600000003,0.021597167999999996,4
27825,95125,1416172.25,64401.0,41.2,42.5,0.31014374100000003,0.043808134000000006,4
27826,95126,1027022.417,54954.0,33.4,35.4,0.290300624,0.097470667,4
27827,95127,766038.5833,30157.0,33.3,38.4,0.155438413,0.035504058,4
27828,95128,1159768.25,44611.0,34.5,37.7,0.266674045,0.028020233999999998,4
27829,95129,1861148.833,60422.0,39.5,42.2,0.328242916,0.035509797,4
27830,95130,1564453.75,54504.0,38.2,39.2,0.281898239,0.029568061,4
27831,95131,1099636.1670000001,46350.0,34.5,37.5,0.297662269,0.025863607,4
27832,95132,1191376.6670000001,40047.0,39.7,41.0,0.283203582,0.031648012,4
27833,95133,862128.75,34003.0,36.3,39.1,0.224895189,0.031721035,4
27834,95134,915276.75,65665.0,31.0,30.2,0.319107943,0.08113552,4
27835,95135,1166154.5829999999,55729.0,46.0,45.7,0.30778032,0.03198203,4
27836,95136,1018209.667,44041.0,36.3,36.5,0.290844255,0.035543099,4
27837,95138,1198841.4170000001,66825.0,38.6,40.3,0.318984626,0.042824180999999996,4
27838,95139,926090.6667,46730.0,39.0,37.0,0.30160032800000003,0.034599156,4
27839,95140,1353828.333,52668.0,49.2,54.9,0.365217391,0.0,4
27840,95148,1053331.0829999999,38223.0,39.7,39.6,0.274032553,0.026389231000000003,4
27852,95220,545039.1667,35532.0,39.4,46.3,0.100835655,0.018229167,4
27857,95227,687958.8333,42927.0,35.5,46.6,0.17293233100000002,0.0,4
27859,95230,511363.4167,33153.0,42.8,21.5,0.051136364000000004,0.0,4
27880,95304,619012.75,32688.0,36.7,39.7,0.121416182,0.027169811000000002,4
27886,95313,526215.1667,24107.0,31.6,44.6,0.150987224,0.0,4
27933,95377,533739.6667,33604.0,33.4,37.0,0.2226451,0.025178267,4
27938,95385,650397.8333,24070.0,34.9,34.6,0.0,0.0,4
27942,95389,656882.9167,33533.0,38.4,36.4,0.291483758,0.090322581,4
27943,95391,641267.4167,38179.0,33.3,31.0,0.265956302,0.041110122,4
27944,95401,537162.3333,32952.0,36.3,36.2,0.153190526,0.012882128999999999,4
27945,95403,583396.3333,35630.0,34.8,41.7,0.175855182,0.017342363,4
27946,95404,663010.9167,43824.0,41.0,44.3,0.26720168,0.024137931,4
27947,95405,628820.9167,42282.0,42.0,48.1,0.26748996199999997,0.013748258000000001,4
27948,95407,533287.75,22678.0,32.0,32.4,0.09202151800000001,0.021524058,4
27949,95409,705097.75,45402.0,48.4,53.7,0.272090029,0.00774317,4
27950,95410,683477.3333,42317.0,50.7,52.3,0.29685681,0.01399689,4
27951,95412,750223.9167,33446.0,56.9,45.8,0.14953271,0.0,4
27952,95415,541660.9167,26501.0,38.9,38.9,0.07971864,0.0,4
27954,95420,627592.5833,37129.0,53.8,53.4,0.26666666699999997,0.0,4
27955,95421,589021.1667,35344.0,55.2,58.6,0.18895966,0.016304348,4
27958,95425,597542.3333,34695.0,42.4,42.9,0.18566516800000002,0.028641571,4
27962,95432,837092.75,27098.0,53.4,62.4,0.23146067399999998,0.0,4
27963,95436,564597.5,41844.0,50.9,52.6,0.262071651,0.014551083999999999,4
27965,95439,760038.6667,29250.0,35.2,38.3,0.139393939,0.0,4
27966,95441,863181.5833,40744.0,35.3,46.9,0.202987101,0.003552398,4
27967,95442,866525.1667,66771.0,48.6,52.8,0.23198011600000001,0.0078125,4
27969,95444,646285.6667,25400.0,31.4,45.8,0.257088847,0.0,4
27970,95445,763215.0833,32089.0,60.0,60.5,0.20548682100000001,0.003726708,4
27972,95448,787052.25,56484.0,48.8,50.3,0.257149274,0.011125275,4
27973,95449,657102.6667,23632.0,32.1,33.8,0.19069343100000002,0.0,4
27974,95450,628118.0833,39658.0,57.1,45.8,0.21176470600000002,0.0,4
27976,95452,927148.5,46764.0,63.0,62.5,0.35961768200000005,0.0,4
27979,95456,698925.9167,35388.0,71.1,57.6,0.162861492,0.0,4
27982,95459,575778.75,24852.0,36.3,48.0,0.161592506,0.0,4
27983,95460,854502.9167,44392.0,55.0,63.4,0.316816025,0.0,4
27985,95462,514893.5,37205.0,53.5,53.0,0.170940171,0.030651341000000002,4
27988,95465,883797.5833,59975.0,55.4,49.8,0.311159978,0.0,4
27989,95466,538133.25,27539.0,40.3,42.9,0.194563662,0.0,4
27991,95468,575102.5833,26036.0,41.5,47.3,0.129511677,0.0,4
27993,95470,519189.0833,29476.0,40.5,43.1,0.111166625,0.0,4
27995,95472,854083.4167,47207.0,50.9,52.0,0.275831014,0.013116267,4
27996,95476,785162.75,50187.0,45.2,51.4,0.24831948,0.023381599,4
28001,95492,652145.0833,39479.0,40.2,41.6,0.19282181899999998,0.00993184,4
28003,95494,720400.4167,35089.0,42.7,40.4,0.0,0.19642857100000002,4
28004,95497,876099.4167,53803.0,71.0,66.3,0.342003854,0.0,4
28055,95612,841083.6667,36920.0,41.1,37.2,0.259776536,0.0,4
28058,95616,699740.3333,30911.0,23.0,22.8,0.307876542,0.083665688,4
28059,95618,673355.3333,49213.0,29.9,33.6,0.299098749,0.06782203,4
28070,95630,548680.75,45371.0,40.4,41.7,0.296470413,0.018711381000000003,4
28078,95638,567269.0833,39056.0,49.5,49.2,0.18918918899999998,0.007361963000000002,4
28086,95650,553110.75,45299.0,47.3,48.2,0.246100691,0.0016742010000000002,4
28090,95658,603926.0833,46426.0,48.3,51.5,0.292008392,0.01509434,4
28094,95663,568457.0833,42181.0,43.8,47.8,0.20819849,0.038246269,4
28101,95672,533908.75,47294.0,47.7,47.8,0.183478952,0.027324632999999997,4
28109,95683,525113.0833,51501.0,50.6,50.9,0.285684818,0.014742898,4
28114,95688,510621.75,39146.0,38.2,39.5,0.178910047,0.009586852,4
28119,95693,656911.0833,41551.0,46.4,46.8,0.1786,0.0,4
28136,95736,650338.8333,21820.0,22.9,31.1,0.0,0.0,4
28138,95746,768001.1667,66091.0,45.5,46.3,0.329141876,0.0075225180000000015,4
28142,95762,631107.1667,55047.0,43.0,43.8,0.339632714,0.017455827,4
28143,95765,506757.6667,42368.0,34.5,37.2,0.324004764,0.010453713,4
28148,95816,511444.1667,53355.0,35.3,34.5,0.358931083,0.058242419000000004,4
28150,95818,514047.0,52650.0,40.7,39.7,0.30888875,0.050090744000000006,4
28151,95819,516433.0,52029.0,36.4,39.0,0.363568272,0.040958427,4
28162,95830,696942.0833,37217.0,55.9,54.3,0.16975748899999998,0.056666667000000004,4
28168,95837,801736.9167,100901.0,49.2,47.8,0.431906615,0.0,4
28173,95864,529387.0833,60946.0,46.6,46.7,0.318120884,0.010337572,4
28336,96140,660532.5,36194.0,57.4,48.7,0.36352801,0.0,4
28337,96141,808460.9167,53980.0,54.6,57.8,0.4125,0.0,4
28338,96142,623857.0,35872.0,46.1,43.2,0.320069204,0.018306636,4
28339,96143,537743.5833,29191.0,38.4,36.3,0.2426526,0.034517766,4
28340,96145,839552.75,45692.0,47.4,48.4,0.387549075,0.10059676,4
28341,96146,632629.0833,68709.0,45.7,46.5,0.4065244670000001,0.021885522,4
28342,96148,544844.5833,25780.0,28.5,31.4,0.23779193199999998,0.101036269,4
28344,96161,664080.1667,49851.0,41.0,41.0,0.34436679200000003,0.005806515,4
28345,96701,694034.25,38366.0,38.3,44.0,0.222609225,0.064470748,4
28346,96703,588285.5833,26107.0,37.5,40.6,0.08273894400000001,0.03030303,4
28349,96706,641318.25,31563.0,34.5,35.2,0.201991525,0.088001514,4
28350,96707,647068.3333,33559.0,32.4,32.9,0.211965135,0.050712438,4
28351,96708,827842.3333,40837.0,41.3,47.8,0.246568179,0.0,4
28352,96710,546086.9167,34711.0,64.0,60.8,0.19105691100000002,0.0,4
28353,96712,1249433.0829999999,43048.0,37.5,39.5,0.291833031,0.0,4
28354,96713,622231.0833,29372.0,29.9,49.5,0.15365853699999998,0.0,4
28355,96714,1025928.667,22832.0,46.5,46.0,0.22082018899999997,0.0,4
28357,96717,642730.5,25187.0,31.3,32.3,0.185351751,0.056542055999999986,4
28358,96719,521387.8333,26068.0,40.2,42.0,0.17826426899999998,0.029100529,4
28360,96722,762226.8333,36200.0,51.3,42.1,0.384715026,0.0,4
28361,96725,608326.8333,33168.0,42.5,39.7,0.19014733,0.0,4
28365,96730,815744.25,36025.0,40.3,42.6,0.27218345,0.018156425,4
28366,96731,615784.4167,31003.0,36.2,36.0,0.19267015699999998,0.059328091,4
28367,96732,643146.9167,25970.0,36.4,40.2,0.138076788,0.037929162999999995,4
28368,96734,1081615.25,44335.0,30.9,37.9,0.269769585,0.025193944,4
28371,96741,624109.0833,35166.0,39.6,43.8,0.284570082,0.014249525,4
28372,96743,613294.9167,39480.0,40.3,40.1,0.22251931100000005,0.027084601,4
28373,96744,834460.5833,41329.0,42.3,46.2,0.240518208,0.043853795999999994,4
28374,96746,545147.6667,33943.0,43.9,44.3,0.23379774,0.004589963,4
28377,96750,511756.0833,32508.0,42.6,44.3,0.21042003199999998,0.004484305,4
28380,96753,670737.0833,39073.0,44.1,43.3,0.215749102,0.031842142999999996,4
28381,96754,1098395.75,38425.0,42.2,47.2,0.19673617399999999,0.01875,4
28383,96756,657230.9167,33029.0,40.7,40.8,0.214487966,0.0049822059999999994,4
28386,96761,717419.5833,37484.0,40.8,38.9,0.168679041,0.023348518999999998,4
28387,96762,986188.3333,19559.0,23.9,22.6,0.275897089,0.019782394,4
28390,96765,644414.1667,33496.0,33.9,30.5,0.218181818,0.0,4
28392,96768,709162.3333,34766.0,39.2,44.7,0.185710001,0.008698419,4
28401,96779,807307.6667,40049.0,38.7,35.7,0.231239578,0.0,4
28404,96782,736826.6667,34667.0,37.9,43.1,0.196328002,0.054069737,4
28407,96786,638297.1667,23954.0,26.0,27.7,0.163594758,0.059286980999999996,4
28408,96789,693649.1667,38540.0,36.8,40.1,0.284892165,0.042662480999999995,4
28409,96790,859563.0833,42259.0,48.4,45.4,0.26192423,0.018204131999999998,4
28410,96791,738630.9167,32118.0,35.0,37.4,0.20317109100000005,0.043864097000000005,4
28412,96793,605554.3333,31258.0,38.0,39.0,0.148898047,0.044605034,4
28413,96795,800190.75,27599.0,34.3,38.9,0.123177959,0.079399142,4
28415,96797,670616.9167,29147.0,36.0,39.2,0.190844035,0.132257566,4
28416,96813,682875.9167,41648.0,41.9,42.9,0.268556701,0.084161746,4
28417,96814,585525.4167,45549.0,44.4,48.8,0.301799295,0.144209502,4
28418,96815,510982.5833,45470.0,43.8,43.6,0.286706632,0.093873861,4
28419,96816,1062507.3329999999,42584.0,43.3,49.3,0.27502087199999997,0.063781843,4
28420,96817,741291.0833,33248.0,42.2,46.7,0.19228597,0.15498369,4
28421,96818,514974.0833,29286.0,30.5,32.0,0.225392865,0.066376842,4
28422,96819,850760.3333,26004.0,36.2,41.5,0.132125188,0.19166504399999998,4
28423,96821,1365155.667,58587.0,48.4,51.6,0.33666201100000004,0.02014295,4
28424,96822,664234.0833,41444.0,39.9,44.8,0.267269737,0.08468005199999999,4
28425,96825,972149.1667,53486.0,46.0,47.9,0.33019521,0.032251395,4
28453,97034,791032.6667,73144.0,48.3,49.9,0.398656855,0.03588108,4
28454,97035,536060.6667,56650.0,43.9,44.7,0.4039023370000001,0.031767956,4
28478,97068,538360.3333,53035.0,42.7,44.4,0.37207370100000003,0.027775823999999998,4
28482,97086,529074.5,44318.0,38.3,39.9,0.27640384100000004,0.025892507000000002,4
28485,97102,637671.6667,64241.0,71.1,65.5,0.25,0.0,4
28491,97110,547645.5833,27814.0,39.4,42.2,0.14993646800000002,0.016835017,4
28523,97201,522724.6667,49825.0,31.9,30.0,0.345363409,0.20026036,4
28524,97202,533098.6667,44482.0,37.0,36.2,0.349066518,0.15148263,4
28530,97210,753192.0,75531.0,37.2,35.9,0.38411588399999996,0.12403300699999999,4
28532,97212,661893.6667,57032.0,39.7,40.3,0.360194222,0.104266322,4
28534,97214,592823.75,43395.0,35.0,35.3,0.400719459,0.14333680699999998,4
28535,97215,544883.0,45837.0,40.6,40.2,0.332012028,0.115328065,4
28541,97221,612142.75,64904.0,43.4,45.4,0.344808501,0.058750195,4
