zipcode,State,City,CountyName,Average RE Prices,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
71857,AR,Prescott,Nevada County,40995.33333,17921.0,36.3,49.1,0.114975568,0.00062461
71858,AR,Rosston,Nevada County,34661.5,18465.0,37.3,52.4,0.075308642,0.0
71859,AR,Saratoga,Hempstead County,62559.5,25124.0,61.6,53.6,0.071759259,0.0
71860,AR,Stamps,Lafayette County,42194.25,23180.0,53.0,47.7,0.132389163,0.0
71861,AR,Taylor,Columbia County,69624.75,21274.0,47.2,52.4,0.124815362,0.0
71862,AR,Washington,Hempstead County,58574.91667,18451.0,46.7,54.4,0.190340909,0.012605042
71865,AR,Wilton,Little River County,41093.08333,18981.0,47.6,43.6,0.0,0.0
71866,AR,Winthrop,Little River County,75016.66667,24380.0,46.8,41.3,0.128504673,0.0
71901,AR,Hot Springs,Garland County,118964.5833,23649.0,38.1,40.4,0.114066572,0.009310199
71909,AR,Hot Springs Village,Saline County,175233.4167,33630.0,67.2,66.9,0.223254464,0.0
71913,AR,Hot Springs,Garland County,152144.3333,28660.0,43.4,45.8,0.133094885,0.002868412
71921,AR,Amity,Clark County,80831.25,19898.0,36.0,37.1,0.119901112,0.0
71922,AR,Antoine,Pike County,47883.08333,23920.0,42.8,42.7,0.117647059,0.0
71923,AR,Arkadelphia,Clark County,102361.4167,22967.0,31.7,35.6,0.196363233,0.0067659
71929,AR,Bismarck,Hot Spring County,134194.6667,21135.0,45.0,42.4,0.141870684,0.013238289
71933,AR,Bonnerdale,Garland County,128316.0,22665.0,55.7,55.5,0.101694915,0.0
71935,AR,Caddo Gap,Montgomery County,72694.33333,14673.0,53.1,25.9,0.056716418,0.0
71937,AR,Cove,Polk County,69717.58333,21329.0,48.0,48.6,0.045201669,0.0
71940,AR,Delight,Pike County,74693.75,18901.0,35.4,43.0,0.086136177,0.0
71941,AR,Donaldson,Hot Spring County,101873.1667,22118.0,35.3,42.5,0.087327643,0.002057613
71943,AR,Glenwood,Pike County,94223.58333,21639.0,43.8,38.5,0.061693421,0.0
71944,AR,Grannis,Polk County,66229.16667,16879.0,39.6,40.0,0.1015625,0.025714286
71945,AR,Hatfield,Polk County,78434.0,16835.0,52.2,46.9,0.066666667,0.0
71949,AR,Jessieville,Garland County,79902.08333,17368.0,39.5,35.3,0.085365854,0.0
71950,AR,Daisy,Pike County,83870.41667,19768.0,39.4,47.8,0.048136646,0.0
71952,AR,Umpire,Howard County,94917.58333,52985.0,30.7,39.5,0.126582278,0.0
71953,AR,Mena,Polk County,93710.16667,21156.0,43.3,46.7,0.085734435,0.001392481
71956,AR,Mountain Pine,Garland County,58600.66667,16908.0,36.5,50.5,0.065789474,0.043219076
71957,AR,Mount Ida,Montgomery County,115331.75,24239.0,54.2,54.8,0.078720787,0.008467401
71958,AR,Murfreesboro,Pike County,72233.75,20376.0,45.7,48.7,0.076784643,0.01973001
71959,AR,Newhope,Pike County,65256.58333,27337.0,53.9,44.5,0.078616352,0.0
71960,AR,Norman,Montgomery County,60092.58333,17689.0,44.2,47.0,0.025151778,0.0
71961,AR,Oden,Montgomery County,87736.66667,20099.0,49.7,50.1,0.093930636,0.0
71962,AR,Okolona,Clark County,59226.33333,27378.0,55.6,57.9,0.107526882,0.0
71964,AR,Pearcy,Garland County,147866.5,28253.0,40.7,42.3,0.122786759,0.0
71965,AR,Pencil Bluff,Montgomery County,81639.58333,16724.0,28.3,57.5,0.0,0.0
71968,AR,Royal,Garland County,167158.9167,29154.0,50.9,50.2,0.106009453,0.0
71969,AR,Sims,Montgomery County,68252.75,23401.0,51.9,63.3,0.062801932,0.0
71970,AR,Story,Montgomery County,82419.0,35864.0,46.8,49.9,0.049180328,0.0
71971,AR,Umpire,Howard County,93531.41667,15453.0,58.0,44.4,0.116788321,0.0
71972,AR,Vandervoort,Polk County,82524.58333,20593.0,35.0,33.5,0.064777328,0.0
71973,AR,Wickes,Polk County,60853.16667,16274.0,27.7,32.1,0.125766871,0.003030303
72001,AR,Adona,Perry County,64696.16667,22293.0,47.7,47.0,0.023109244,0.0
72002,AR,Shannon Hills,Saline County,328687.75,28152.0,36.1,36.7,0.16146789,0.001590728
72003,AR,Almyra,Arkansas County,100913.8333,25258.0,47.9,50.6,0.131332083,0.0
72004,AR,Altheimer,Jefferson County,39161.41667,15837.0,50.2,49.5,0.059238364,0.0
72005,AR,Amagon,Jackson County,44846.33333,16274.0,27.9,63.5,0.064220183,0.0
72006,AR,Augusta,Woodruff County,33735.0,22097.0,47.0,44.9,0.093766938,0.012775842
72007,AR,Austin,Lonoke County,143491.9167,26741.0,32.7,36.9,0.139040808,0.001638449
72010,AR,Bald Knob,White County,83100.33333,21460.0,36.3,43.7,0.052607914,0.0
72011,AR,Bauxite,Saline County,494996.4167,29647.0,35.9,37.7,0.120222377,0.0
72012,AR,Beebe,White County,124523.5,26695.0,35.2,36.9,0.168325141,0.0
72013,AR,Bee Branch,Van Buren County,129644.4167,24064.0,36.8,50.2,0.102709515,0.0
72014,AR,Beedeville,Jackson County,34734.08333,15120.0,14.5,53.3,0.0,0.0
72015,AR,Benton,Saline County,185888.3333,24810.0,35.3,37.9,0.130503065,0.0
72016,AR,Roland,Pulaski County,144478.4167,23723.0,42.7,49.6,0.1271809,0.0
72017,AR,Fredonia (Biscoe),Prairie County,48943.08333,22009.0,59.4,47.6,0.0625,0.0
72019,AR,Benton,Saline County,411104.1667,32351.0,40.2,40.5,0.185463519,0.000722369
72020,AR,Bradford,White County,63543.58333,24997.0,40.0,48.5,0.052956112,0.002070393
72021,AR,Brinkley,Monroe County,37250.0,21488.0,48.6,46.0,0.063951275,0.0
72022,AR,Bryant,Saline County,183651.6667,32013.0,36.5,36.7,0.219181608,0.0
72023,AR,Cabot,Lonoke County,148778.5833,27370.0,34.7,36.7,0.16653968,0.002780773
72024,AR,Carlisle,Lonoke County,93833.91667,25340.0,38.7,48.1,0.115702479,0.0
72025,AR,Casa,Yell County,71787.25,24345.0,48.7,42.6,0.081034483,0.0
72026,AR,Casscoe,Arkansas County,74007.0,18238.0,41.5,54.2,0.083333333,0.0
72027,AR,Center Ridge,Conway County,112223.1667,26639.0,42.7,42.9,0.121057986,0.0
72029,AR,Clarendon,Monroe County,58682.66667,19982.0,37.6,46.3,0.076923077,0.0
72030,AR,Cleveland,Conway County,93158.66667,21115.0,53.0,53.8,0.027083333,0.0
72031,AR,Clinton,Van Buren County,90758.58333,21082.0,46.4,45.7,0.076540375,0.0
72032,AR,Conway,Faulkner County,139752.75,23265.0,33.0,34.8,0.152906646,0.000457546
72034,AR,Conway,Faulkner County,177265.5,28800.0,29.4,30.3,0.248255372,0.001619849
72036,AR,Cotton Plant,Woodruff County,14125.66667,17298.0,50.2,47.2,0.050699301,0.0
72037,AR,Coy,Lonoke County,68899.25,30389.0,27.9,-666666666.0,0.0,0.0
72038,AR,Crocketts Bluff,Arkansas County,54111.75,64379.0,68.7,64.6,0.0,0.0
72039,AR,Twin Groves,Faulkner County,110610.4167,20627.0,29.7,37.3,0.085230969,0.0
72040,AR,Des Arc,Prairie County,43647.58333,23943.0,49.6,48.5,0.116527391,0.0
72041,AR,De Valls Bluff,Prairie County,63514.25,18261.0,30.9,45.9,0.11308204,0.0
72042,AR,De Witt,Arkansas County,71283.25,21229.0,38.8,41.2,0.103577611,0.0
72044,AR,Edgemont,Cleburne County,169380.5,28650.0,59.6,62.9,0.046712803,0.0
72045,AR,El Paso,White County,151607.0833,29802.0,43.3,36.9,0.062423501,0.0
72046,AR,England,Lonoke County,81509.5,23087.0,36.5,43.4,0.096728307,0.0
72047,AR,Enola,Faulkner County,142697.9167,23316.0,32.9,35.5,0.12191358,0.0
72048,AR,Ethel,Arkansas County,93290.91667,24799.0,40.2,75.2,0.123595506,0.0
72051,AR,Fox,Stone County,84169.66667,16557.0,36.8,36.4,0.021153846,0.0
72055,AR,Gillett,Arkansas County,81580.58333,24309.0,39.5,45.3,0.120063191,0.0
72058,AR,Greenbrier,Faulkner County,159505.3333,27782.0,36.0,38.9,0.169885904,0.000546971
72060,AR,Griffithville,White County,58076.0,25149.0,26.3,47.1,0.025575448,0.0
72061,AR,Quitman,Cleburne County,114315.1667,43147.0,49.2,51.5,0.011627907,0.0
72063,AR,Hattieville,Conway County,106610.1667,19937.0,39.0,41.6,0.085260116,0.0
72064,AR,Hazen,Prairie County,81144.5,26025.0,47.9,49.4,0.130924171,0.0
72065,AR,Hensley,Saline County,567045.0833,27498.0,38.9,39.6,0.096008931,0.0
72067,AR,Greers Ferry,Cleburne County,130400.0,25306.0,56.8,58.1,0.048769159,0.0
72068,AR,Searcy,White County,79961.66667,16403.0,35.9,37.1,0.06147541,0.0
72069,AR,Holly Grove,Monroe County,95841.0,25766.0,46.2,42.9,0.115337423,0.0
72070,AR,Houston,Perry County,72806.41667,18158.0,45.9,35.2,0.040756914,0.001934236
72072,AR,Humnoke,Lonoke County,56321.58333,29433.0,45.6,48.4,0.05,0.0
72073,AR,Humphrey,Arkansas County,51874.25,29812.0,42.2,45.1,0.069828722,0.0
72076,AR,Jacksonville,Pulaski County,101066.5833,22244.0,35.2,35.8,0.114982301,0.000965834
72079,AR,Jefferson,Jefferson County,89110.91667,18254.0,56.0,39.3,0.082840237,0.0
72080,AR,Jerusalem,Conway County,86696.58333,20337.0,48.5,49.2,0.045801527,0.0
72081,AR,Judsonia,White County,97272.75,21941.0,44.5,47.9,0.077946768,0.002310994
72082,AR,Kensett,White County,42441.33333,11705.0,37.4,31.2,0.044308633,0.0
72083,AR,Keo,Lonoke County,51265.91667,24101.0,25.6,49.3,0.091603053,0.0
72084,AR,Leola,Grant County,67446.0,19045.0,29.6,35.0,0.055359246,0.0
72085,AR,Letona,White County,57549.16667,14169.0,33.5,27.4,0.024691358,0.0
72086,AR,Lonoke,Lonoke County,113986.0833,24968.0,38.2,38.1,0.111966308,0.0
72087,AR,Lonsdale,Saline County,440646.3333,31628.0,51.5,55.2,0.185913706,0.0
72088,AR,Fairfield Bay,Van Buren County,71437.41667,27659.0,64.2,65.0,0.121066434,0.0
72101,AR,McCrory,Woodruff County,56444.25,22492.0,42.7,45.4,0.092457421,0.004
72102,AR,McRae,White County,95501.91667,19434.0,38.7,34.1,0.114615726,0.005443235
72103,AR,Little Rock,Pulaski County,449295.5833,24240.0,38.8,37.9,0.104032258,0.007044616
72104,AR,Malvern,Hot Spring County,82814.0,21170.0,39.0,42.6,0.086618842,0.0
72106,AR,Mayflower,Faulkner County,133558.0,25658.0,36.8,42.3,0.136497721,0.0
72107,AR,Plumerville,Conway County,70420.66667,22363.0,49.1,49.9,0.191304348,0.0
72110,AR,Morrilton,Conway County,84999.83333,23735.0,37.4,41.5,0.12600639,0.0
72111,AR,Mount Vernon,Faulkner County,141473.75,27369.0,45.5,44.6,0.094949495,0.0
72112,AR,Newport,Jackson County,47684.91667,16765.0,37.5,38.6,0.059590317,0.0
72113,AR,Maumelle,Pulaski County,214485.3333,36704.0,33.0,36.9,0.282350225,0.0
72114,AR,North Little Rock,Pulaski County,37012.25,13844.0,30.7,35.5,0.092750101,0.081690141
72116,AR,North Little Rock,Pulaski County,170340.8333,38146.0,36.2,41.2,0.273816388,0.008830215
72117,AR,North Little Rock,Pulaski County,66462.0,18143.0,34.6,37.4,0.089747585,0.006933439
72118,AR,North Little Rock,Pulaski County,86230.5,24179.0,35.8,38.4,0.12477396,0.016535433
72120,AR,Sherwood,Pulaski County,146908.5833,30768.0,38.8,40.3,0.209272097,0.000486174
72121,AR,Pangburn,White County,115133.9167,21820.0,44.1,44.0,0.111560226,0.0
72122,AR,Paron,Saline County,427032.75,26410.0,44.3,57.5,0.116094987,0.0
72123,AR,Patterson,Woodruff County,14185.58333,15234.0,34.3,31.9,0.068965517,0.0
72125,AR,Perry,Perry County,65071.75,18022.0,43.5,34.5,0.062043796,0.0
72126,AR,Perryville,Perry County,78447.75,22054.0,35.3,43.8,0.109164969,0.0
72127,AR,Plumerville,Conway County,85054.41667,28614.0,43.9,50.8,0.121964992,0.0
72128,AR,Poyen,Grant County,70843.83333,17720.0,34.7,36.7,0.062157221,0.0
72130,AR,Prim,Cleburne County,106436.9167,15035.0,42.5,31.7,0.026929982,0.0
72131,AR,Quitman,Cleburne County,121940.9167,33387.0,47.1,49.4,0.071587125,0.0
72132,AR,Redfield,Jefferson County,116469.0,25633.0,37.3,33.0,0.078138718,0.0
72134,AR,Roe,Monroe County,84138.6,25438.0,59.8,56.3,0.077319588,0.0
72135,AR,Roland,Pulaski County,276922.8333,52980.0,47.5,54.2,0.203075292,0.0
72136,AR,Romance,White County,131552.3333,29310.0,53.7,50.5,0.051844467,0.0
72137,AR,Rose Bud,White County,118381.5,26631.0,34.2,41.3,0.087153367,0.0
72139,AR,Russell,White County,38873.16667,17947.0,40.3,47.8,0.13125,0.0
72140,AR,Saint Charles,Arkansas County,46402.91667,26470.0,53.8,36.3,0.252225519,0.0
72141,AR,Scotland,Van Buren County,78316.66667,11508.0,32.5,32.2,0.053691275,0.0
72142,AR,Scott,Lonoke County,177518.3333,32218.0,47.1,49.1,0.179699637,0.0
72143,AR,Searcy,White County,140378.0833,24155.0,31.6,33.0,0.161428769,0.001496395
72150,AR,Sheridan,Grant County,67587.5,27549.0,39.3,43.5,0.133497421,0.0
72152,AR,Sherrill,Jefferson County,43270.83333,20205.0,59.3,65.5,0.178861789,0.0
72153,AR,Shirley,Van Buren County,97944.41667,20693.0,46.9,43.2,0.068965517,0.0
72156,AR,Solgohachia,Conway County,104352.75,27321.0,35.8,51.6,0.230769231,0.0
72157,AR,Springfield,Conway County,81816.66667,20517.0,48.9,46.3,0.020964361,0.0
72160,AR,Stuttgart,Arkansas County,82282.91667,26351.0,39.1,40.1,0.097532141,0.000466527
72165,AR,Bradford,White County,62528.5,7437.0,39.6,42.9,0.0,0.0
72166,AR,Tichnor,Arkansas County,59296.16667,20545.0,55.1,48.7,0.237113402,0.0
72167,AR,Traskwood,Saline County,582917.1667,24932.0,49.3,49.5,0.100346021,0.0
72168,AR,Tucker,Jefferson County,62108.91667,4524.0,39.5,48.7,0.041217799,0.0
72170,AR,Ulm,Prairie County,75102.83333,25091.0,39.9,53.1,0.179012346,0.0
72173,AR,Vilonia,Faulkner County,152082.8333,25282.0,34.7,41.4,0.138489209,0.007212777
72175,AR,Wabbaseka,Jefferson County,38255.16667,21312.0,52.8,52.4,0.123809524,0.0
72176,AR,Ward,Lonoke County,120643.5833,23790.0,31.8,31.1,0.105528455,0.0
72179,AR,Wilburn,Cleburne County,130704.4167,20955.0,49.4,54.2,0.141762452,0.0
72181,AR,Wooster,Faulkner County,182118.4167,,-666666666.0,-666666666.0,0.0,0.0
72201,AR,Little Rock,Pulaski County,232733.8333,93901.0,48.1,52.9,0.332594235,0.02173913
72202,AR,Little Rock,Pulaski County,96124.91667,29428.0,36.4,38.2,0.183806818,0.012904547
72204,AR,Little Rock,Pulaski County,91405.83333,18599.0,33.6,36.8,0.147689643,0.017436722
72205,AR,Little Rock,Pulaski County,167238.5,34065.0,35.3,41.2,0.29980937,0.004415372
72206,AR,Little Rock,Pulaski County,96350.25,21205.0,38.8,44.4,0.102016178,0.028094416
72207,AR,Little Rock,Pulaski County,278625.75,61481.0,39.5,42.1,0.354667013,0.0
72209,AR,Little Rock,Pulaski County,106410.0833,16633.0,28.8,33.0,0.073003044,0.010480468
72210,AR,Little Rock,Pulaski County,234931.0,30767.0,32.2,37.1,0.235336004,0.0
72211,AR,Little Rock,Pulaski County,225508.1667,39830.0,35.3,34.7,0.316354234,0.00056809
72212,AR,Little Rock,Pulaski County,286755.6667,52708.0,41.2,45.8,0.327721785,0.0
72223,AR,Little Rock,Pulaski County,341544.3333,61754.0,37.8,42.4,0.340964382,0.004903931
72227,AR,Little Rock,Pulaski County,201054.25,42266.0,37.9,39.4,0.361890874,0.002250442
72301,AR,West Memphis,Crittenden County,73181.83333,18210.0,30.7,34.9,0.108701384,0.005571944
72315,AR,Blytheville,Mississippi County,25208.41667,21017.0,32.5,35.1,0.089415664,0.004613864
72320,AR,Brickeys,Lee County,90296.08333,1123.0,38.9,44.8,0.005776173,0.0
72324,AR,Cherry Valley,Cross County,69601.41667,20685.0,47.0,48.6,0.053649407,0.0
72325,AR,Clarkedale,Crittenden County,215388.6667,13200.0,7.0,37.5,0.0,0.0
72326,AR,Colt,Saint Francis County,83762.41667,25973.0,49.8,55.3,0.075949367,0.0
72327,AR,Crawfordsville,Crittenden County,106420.25,20806.0,38.1,34.4,0.138252757,0.0
72328,AR,Mellwood,Phillips County,152442.8333,16766.0,-666666666.0,57.3,0.0,0.0
72331,AR,Earle,Crittenden County,31820.0,17608.0,42.6,40.0,0.069586375,0.000861326
72332,AR,Edmondson,Crittenden County,48333.16667,7318.0,18.0,35.4,0.083333333,0.0
72333,AR,Elaine,Phillips County,38646.41667,12556.0,35.3,29.6,0.02173913,0.0
72335,AR,Forrest City,Saint Francis County,52452.58333,16328.0,37.5,36.2,0.057500191,0.0
72339,AR,Gilmore,Crittenden County,30563.83333,14098.0,54.2,50.2,0.091836735,0.0
72340,AR,Widener,Saint Francis County,66861.5,26754.0,19.9,24.8,0.072164948,0.0
72342,AR,Helena - West Helena,Phillips County,31957.25,19046.0,32.9,38.1,0.124840358,0.001848429
72346,AR,Heth,Saint Francis County,68437.66667,20737.0,46.3,36.9,0.139534884,0.0
72347,AR,Hickory Ridge,Cross County,46443.0,22266.0,50.4,42.5,0.024553571,0.0
72348,AR,Hughes,Saint Francis County,91380.25,18472.0,38.2,46.8,0.048213273,0.00234192
72351,AR,Keiser,Mississippi County,32180.0,14283.0,25.3,35.0,0.05915493,0.0
72354,AR,Lepanto,Poinsett County,43666.0,20987.0,39.9,39.5,0.045535186,0.004651163
72355,AR,Lexa,Phillips County,54027.66667,25129.0,44.8,54.2,0.09199748,0.0
72359,AR,Madison,Saint Francis County,56127.75,12034.0,31.0,36.9,0.031372549,0.0
72360,AR,Marianna,Lee County,36162.16667,18125.0,38.1,43.5,0.083921569,0.000541419
72364,AR,Marion,Crittenden County,153687.3333,27581.0,32.2,36.6,0.163257039,0.000265393
72365,AR,Marked Tree,Poinsett County,48205.41667,14601.0,46.1,42.8,0.05492228,0.0
72366,AR,Marvell,Phillips County,28179.91667,21533.0,50.4,50.5,0.096834264,0.0
72368,AR,Moro,Lee County,46495.08333,25038.0,44.1,52.1,0.080316742,0.0
72372,AR,Palestine,Saint Francis County,67174.5,21599.0,44.7,45.8,0.081922817,0.0
72373,AR,Parkin,Cross County,33012.25,15509.0,43.5,53.7,0.062857143,0.01459854
72374,AR,Poplar Grove,Phillips County,40951.16667,20969.0,56.0,38.8,0.204044118,0.0
72376,AR,Anthonyville,Crittenden County,117744.4167,33979.0,56.8,50.8,0.097688292,0.0
72384,AR,Turrell,Crittenden County,40876.5,16181.0,46.1,46.8,0.053781513,0.0
72386,AR,Tyronza,Poinsett County,50744.08333,22723.0,35.6,41.2,0.073583517,0.0
72390,AR,Helena - West Helena,Phillips County,25998.33333,14670.0,31.5,35.8,0.046260444,0.0
72392,AR,Wheatley,Saint Francis County,49114.41667,24266.0,34.8,50.7,0.049350649,0.0
72394,AR,Widener,Saint Francis County,40062.0,17176.0,40.8,49.3,0.073654391,0.0
72396,AR,Wynne,Cross County,93519.08333,25873.0,37.6,39.9,0.094902323,0.0
72401,AR,Jonesboro,Craighead County,115612.3333,22793.0,31.3,33.8,0.155674441,0.009504033
72404,AR,Jonesboro,Craighead County,177431.3333,35771.0,33.1,35.7,0.223949777,0.0
72410,AR,Alicia,Lawrence County,38492.58333,20296.0,52.5,43.7,0.025735294,0.0
72411,AR,Bay,Craighead County,70575.66667,20737.0,41.7,41.0,0.060968661,0.0
72412,AR,Beech Grove,Greene County,90302.25,39546.0,42.1,42.5,0.131195335,0.0
72413,AR,Biggers,Randolph County,48097.08333,28096.0,35.4,48.0,0.096590909,0.0
72414,AR,Black Oak,Craighead County,75927.41667,30275.0,35.6,39.2,0.142857143,0.0
72415,AR,Black Rock,Lawrence County,52905.66667,18286.0,36.8,40.7,0.151486098,0.0
72416,AR,Bono,Craighead County,116616.25,25061.0,37.7,37.2,0.103174603,0.002290076
72417,AR,Brookland,Craighead County,134863.3333,26392.0,31.6,33.7,0.155574516,0.0
72421,AR,Cash,Craighead County,71615.83333,40720.0,28.9,26.1,0.021108179,0.0
72422,AR,Corning,Clay County,50407.5,18035.0,38.1,43.3,0.069601813,0.0
72424,AR,Datto,Clay County,26179.75,13478.0,33.5,33.8,0.018181818,0.0
72425,AR,O'Kean,Randolph County,37550.25,19936.0,47.5,55.7,0.031161473,0.0
72429,AR,Fisher,Poinsett County,65609.41667,29139.0,40.9,39.2,0.037593985,0.0
72430,AR,Greenway,Clay County,41702.08333,16142.0,53.9,46.6,0.038314176,0.0
72431,AR,Grubbs,Jackson County,31758.0,25081.0,41.7,48.8,0.006557377,0.0
72432,AR,Harrisburg,Poinsett County,66144.41667,18633.0,35.9,45.3,0.063018614,0.0
72433,AR,Hoxie,Lawrence County,43743.58333,21348.0,35.6,42.3,0.066796685,0.0
72434,AR,Imboden,Lawrence County,81360.83333,19578.0,44.1,43.0,0.077769626,0.01126408
72435,AR,Knobel,Clay County,48514.66667,25620.0,55.2,45.3,0.034602076,0.0
72436,AR,Lafe,Greene County,75842.5,19099.0,47.0,48.9,0.047468354,0.0
72437,AR,Lake City,Craighead County,84619.83333,21511.0,35.5,44.7,0.091546552,0.0
72438,AR,Leachville,Mississippi County,62821.25,19141.0,28.8,35.8,0.04863052,0.0
72440,AR,Lynn,Lawrence County,62950.66667,20062.0,30.2,39.2,0.211055276,0.0
72441,AR,McDougal,Clay County,31437.41667,9371.0,53.0,45.4,0.0,0.0
72442,AR,Manila,Mississippi County,18299.0,27026.0,44.3,43.9,0.084301361,0.0
72443,AR,Marmaduke,Greene County,74590.41667,19835.0,38.6,36.5,0.068024063,0.0
72444,AR,Maynard,Randolph County,99149.33333,18971.0,32.8,33.8,0.05730897,0.0
72447,AR,Monette,Craighead County,78564.16667,28809.0,46.4,53.4,0.082829504,0.0
72449,AR,O'Kean,Randolph County,43872.66667,12988.0,33.3,26.7,0.117647059,0.0
72450,AR,Paragould,Greene County,102509.75,22911.0,36.6,38.3,0.116806559,0.000628299
72453,AR,Peach Orchard,Clay County,42946.16667,25175.0,50.3,56.4,0.214814815,0.0
72454,AR,Piggott,Clay County,56878.08333,20664.0,42.6,44.9,0.073705179,0.0
72455,AR,Pocahontas,Randolph County,88349.33333,22664.0,40.6,43.6,0.10401017,0.0
72456,AR,Pollard,Clay County,50781.5,20554.0,50.2,48.0,0.067934783,0.0
72457,AR,Hoxie,Lawrence County,37025.08333,20897.0,31.5,39.7,0.161016949,0.0
72458,AR,Powhatan,Lawrence County,71574.66667,27537.0,46.4,42.5,0.11332008,0.0
72459,AR,Ravenden,Lawrence County,67488.41667,18451.0,45.3,47.4,0.127593361,0.0
72460,AR,Ravenden Springs,Randolph County,97023.41667,17614.0,41.8,53.0,0.084552846,0.0
72461,AR,Rector,Clay County,49269.91667,23830.0,42.0,45.7,0.07834442,0.0
72462,AR,Biggers,Randolph County,45345.5,15849.0,35.5,53.8,0.056603774,0.0
72464,AR,Saint Francis,Clay County,26608.0,10458.0,53.3,50.6,0.0,0.0
72466,AR,Smithville,Sharp County,75337.66667,19604.0,43.1,38.3,0.159,0.0
72469,AR,Strawberry,Lawrence County,73086.16667,20278.0,52.0,46.4,0.045790251,0.003174603
72470,AR,Success,Clay County,48381.5,22124.0,36.9,45.5,0.146496815,0.0
72471,AR,Swifton,Jackson County,53034.33333,25624.0,40.5,37.8,0.092827004,0.007633588
72472,AR,Trumann,Poinsett County,65818.66667,19800.0,36.9,38.7,0.093811718,0.0
72473,AR,Tuckerman,Jackson County,56206.58333,20814.0,38.4,48.0,0.072395527,0.0
72476,AR,Walnut Ridge,Lawrence County,61912.58333,19263.0,35.6,42.6,0.09288858,0.001594261
72478,AR,Warm Springs,Randolph County,108637.5,16666.0,46.4,62.8,0.0,0.0
72479,AR,Weiner,Poinsett County,61644.25,23920.0,47.3,45.3,0.118607182,0.0
72482,AR,Williford,Sharp County,58327.08333,18068.0,51.7,45.3,0.025551684,0.0
72501,AR,Batesville,Independence County,94399.83333,23289.0,35.9,41.3,0.143549122,0.000358616
72512,AR,Horseshoe Bend,Izard County,64239.25,17133.0,50.5,47.7,0.060504202,0.0
72513,AR,Ash Flat,Sharp County,87720.33333,16848.0,43.5,50.4,0.085004776,0.0
72515,AR,Bexar,Izard County,95574.41667,-666666666.0,-666666666.0,-666666666.0,,
72517,AR,Melbourne,Izard County,78878.0,19111.0,43.2,43.8,0.157142857,0.0
